,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
17,Business Intelligence Engineer,-1,"Headquartered in ""Silicon Beach"" El Segundo, CA -- NEXT is a company driven by a commitment to providing world-class service to shippers and truckers alike. We're on a mission to solve a trillion-dollar puzzle and offer painless freight.

Armed with experienced professionals from Amazon, Google, Facebook, Snap, and Salesforce, NEXT is seeking change agents who are excited to make a meaningful impact on an industry driving the U.S. economy. Forbes included us on its 2019 Next Billion-Dollar Startups list, and we've been recognized as one of Built in LA's Best Small Companies to Work For and 50 Startups to Watch. NEXT is venture-backed by leaders such as Brookfield Ventures, GLP and Sequoia Capital.

We are passionate entrepreneurs, creative thinkers, and decision-makers who will transform the freight transportation industry with modern technology. We create delightful product experiences that enables freight to move effortlessly, solving complex problems for our shippers and carriers. We collaborate with some of the best designers, engineers, and business partners to achieve our goals.

Are you NEXT?

About The Role:

As a central and mission critical function in the company, the Business Intelligence function partners closely with Data Engineering, Product, and all business functions. The Business Intelligence team primarily focuses on generating insights from data in the form of refined tabular and graphical reports, as well as supporting the business in data-informed executive decision making with key performance metrics and ad-hoc analysis.

As a Business Intelligence Engineer, you will help formulate new product features and enable new business capabilities by supporting the strategic design and decision making in addition to enhancing the data driven culture. You will act as an internal consultant and play a pivotal role in instrumenting and continuously improving the performance and scalability of our products, operations, and our overall business. You will help shape the direction of our products and business by closely working with our Product team, Operations Team, business partners, and executives. Based on your strengths and interests, you will have the opportunity to drive a broad spectrum of insights and decisions in Forecasting & Econometrics, Pricing & Auctions, Transportation & Routing, Inventory & Capacity Management, Logistics & Supply Chain Optimization, Experiment Design & Recommendation Systems, Growth & Product Analytics, and Personalization & Marketing Science, to name a few.

What You'll Do:
Partner with internal stakeholders on business initiatives to identify and articulate opportunities for applying data science. See beyond the data to propose and build solutions that will raise the bar for decision making.
Partner with product managers and product designers in synthesizing and prioritizing a product roadmap.
Instrument the organization, the product, and the business ecosystem by building descriptive and predictive models. Coach and support individuals across organizations to evangelize a decentralized culture of data-driven decision making throughout the company.
Apply your expertise in data mining, data science, and data visualization to develop analytics solutions.
Collaborate with cross-functional engineering and product teams across business functions to access and manipulate data, explain data gathering requirements, display results, and build efficient and scalable analytics solutions.
Define, compute, track, and continuously validate key performance metrics with descriptive and predictive analytics.
Recommend and drive process changes based on experiment design and analysis of operational data and user behavior to improve overall business performance.
Mentor other business intelligence experts as needed on best practices for data-informed decision making.
What You'll Need:
MBA degree, and/or B.S. in a quantitative, engineering, business/finance, or operations. field.
2+ years of experience in building analytics solutions to provide business intelligence.
2+ years of experience in SQL and data modeling.
Experience in analyzing large-scale structured and unstructured data using R or Python.
Rich understanding of data visualization and storytelling practices. Solid understanding of popular Data Visualization tools.
Ability to act as an internal consultant and to partner with and influence stakeholders.
Strong communication skills to present effectively and to explain algorithms and insights to major non-technical stakeholders, including senior executives, board members, and large customers/partners.
Collaborative team player.
What You'll Receive:
Competitive Base Salary + Equity
Full Medical, Dental and Vision Benefits
401K w/ company match
Vacation and Holidays
Fun perks: open office, dog-friendly, unlimited snacks, and monthly catered lunches!
Join a rapidly growing technology company disrupting the trucking industry",4.3,"NEXT Trucking
3.8","Los Angeles, CA",-1,51 to 200 Employees,2015,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$50 to $100 million (USD),-1
18,Data Analyst,-1,"In a world where it’s never been harder for brands to capture and keep customers, experience is everything. An independent, global marketing agency, Ansira believes designing relevant, persuasive experiences for all the right moments is the only way to strengthen relationships, cultivate brand loyalists, and assure profitable growth. That’s why Ansira arms brands and their sales partners with solutions to make those experiences possible: strategy, performance marketing, loyalty marketing, martech consulting and integration, channel partner marketing, and local marketing activation. For more information, visit Ansira.com or LinkedIn.

Ansira is looking for a Data Analyst join the Ansira Channel team in a high-visibility and high-impact role to further propel Ansira’s channel partner marketing technology and services. Specifically, the analyst will support the Program Design and Channel Data Management solution offering. These strategic offerings help clients to implement programs to win, serve, and retain customers and partners, at every stage of the lifecycle, and bring proprietary data insights, benchmark comparisons, and best practices to life.
What you will do:
Work closely with the Channel Program Design and Data Management solution lead, along with other COE teams, to drive development of insight and trend reporting from existing program reports.
Lead data cleansing and preparation for analysis.
Analyze program reports and corresponding data sets.
Identify patterns and trends in program data sets (client specific and cross vertical).
Develop and maintain benchmark data and drive the creation of program best practices.
Lead development of flexible, intuitive user dashboards creation to display data insights.
Collaborate on the development of new reports/dashboards born out a fresh take on aggregate data sets (client specific and cross vertical).
Own program insight databases and own strategies and recommendations for optimizing statistical efficiency and quality.
Contribute to creation and development of thought leadership content (blog posts, white papers), case studies and award submissions
Background/Experience:
Bachelor’s Degree from an accredited university.
5-7 years of data analysis experience
Demonstrable analytical thinking and problem-solving skills.
Deep understanding and practical application of data transformation, regression, classification, and statistical computation.
Experience with structured and unstructured data sets.
Ability to perform advanced analytics on large datasets.
Proficient understanding of the concepts of data storage, data warehouses, and data lakes.
Skilled in SQL databases with working expertise of SQL queries, indexes, keys and tables.
Strong storytelling and data visualization capability.
Preferred Skills:
Prior SaaS technology vendor data analyst experience / agency analyst experience and/or client-side data analyst experience.
Experience in statistical programming languages (R, Python, MATLAB, SAS).
Power BI business analytics service.
Microsoft Office 365.
Use of MySQL, Oracle, Microsoft SQL, Azure, Snowflake and/or HiveQL to handle structured data.
Data analytics and big data certifications.
We are a culture of passionate, collaborative and respectful people. We are curious about finding the most strategic solutions, while being fearless in our pursuit of pushing the limits.",4.3,"Ansira
2.9","Saint Louis, MO",-1,1001 to 5000 Employees,1919,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),-1
19,Growth Marketing Consultant,-1,"Company Description

Sia Partners is a next generation consulting firm focused on delivering superior value and tangible results to its clients as they navigate the digital revolution. With over 1,650 consultants in 16 countries, we will generate an annual turnover of USD 300 million for the current fiscal year. Our global footprint and our expertise in more than 30 sectors and services allow us to enhance our clients' businesses worldwide. We guide their projects and initiatives in strategy, business transformation, IT & digital strategy, and Data Science. As the pioneer of Consulting 4.0, we develop consulting bots and integrate AI in our solutions.

Job Description

Our values have led us to two decades of global expansion. Our Greater Bay Area team is a key part of that story, supporting many of the biggest names in Technology with our expertise in Growth Marketing and Business Transformation. We are looking to meet talented Growth Marketing Consultants with at least two years of client-facing consulting experience in at least two of the following disciplines:
Brand
Content
Affiliate
Partnerships
Product
Channel
Email/CRM
Paid/display
SEO/SEM
Insights
Operations
Martech
Process/automation
WHAT’S IN IT FOR YOU

This is an opportunity to join a rapidly growing team in the Bay Area that serves some of the most exciting and highly respected businesses in the world. You will have the opportunity to provide clients with original thinking and customized solutions and you’ll often have the satisfaction of seeing the impact of your work on the business. We are particularly committed to a healthy work-life integration.

BENEFITS
Generous PTO, including paid Parental leave
Healthcare that includes dental and vision, life insurance and 401k matching
Career advocacy program that supports achieving personal development goals through coaching, collaboration and real-time feedback
Robust learning and development platform through the Sia Institute, 360 Learning App, Sia Blend App, working groups, US Training sessions, and reimbursement for continuing education and certifications
Women at Sia Club
Annual Seminar/a value add experience to network with your colleagues across North America and other regions
Opportunities for geographic mobility if desired
Work directly with clients; perks often include flexibility, shuttle… endless snacks
Qualifications

STILL INTERESTED? TELL US ABOUT YOUR…
Academic successes
Consulting/Agency experience
Data supported success stories
Growth from failure
Innovation and initiative
Tools and training
Cross-functional experience
Extracurriculars
Additional Information

Diversity, equity, inclusion, and belonging (DEIB) are part of Sia Partners’ DNA. Thanks to our expertise in several sectors and our international growth, our teams include a variety of experiences and cultures. We’re confident that promoting DEIB creates an environment in which everyone can reach their full potential.

Our global network, DEIB@Sia Partners, brings together our people worldwide to facilitate local and global progress, focused on the following areas:
Gender equality (global Gender Equality Index score of 91/100 for FY19-20)
LGBTQ+
Race & Ethnicity
Working Parents
Disabilities",4.3,"Sia Partners
3.9","Palo Alto, CA",-1,1001 to 5000 Employees,1999,Company - Private,Consulting,Business Services,$100 to $500 million (USD),-1
20,GTM Data Scientist,-1,"Communication has changed for people. It's changed for businesses, too.


Intercom is the only suite of customer messaging products that drives growth at every stage of the customer lifecycle—across acquisition, engagement, and support. Today more than 30,000 businesses use Intercom to connect with a billion people worldwide.

Join the company helping businesses grow revenue through live chat, and so much more.

What's the opportunity?


At Intercom, Analytics & Data Science teammates partner with every function in the organization in order to help teams make data-informed decisions and take data-informed actions. We're highly quantitative individuals who love to turn data into insights and communicate our findings fearlessly, and we're looking for people with a similar mindset who are constantly curious, driven to understand our business better, and committed to creating value.

In this role, you will partner with go-to-market teams across Intercom (including Marketing, BizOps, Finance, Growth R&D, and Sales) to measure new initiatives and make data-driven recommendations around go-to-market strategy. In addition to being experienced analytically, we're looking for someone who can proactively surface recommendations and insights, who's comfortable prioritizing work across multiple stakeholders, and who can work across the analytics and data stack in order to solve problems. If this sounds like you, we would love to hear from you!

To give you a sense of some specific projects you might work on, here are a few of our recent workstreams: understanding how users respond to new pricing & packaging, understanding and modeling drivers of expansion, analyzing the customer signup experience, measuring the performance of paid advertising campaigns, prioritizing the leads our sales team should reach out to, and many more.

What will I be doing?
Evaluating the performance of our go-to-market strategies and initiatives by analyzing customer funnels and metrics (new business, retention, CAC, LTV, churn, etc.)
Partnering with go-to-market teams at Intercom to help them better understand their functional areas, build understanding and use of our data, and set a high bar for analytics across the organization
Building data science models to accelerate the business by providing deeper insights into prospect and customer behaviors
Creating dashboards that allow internal consumers to gain insight into the performance of their functional areas
Constructing reusable data pipelines for company-wide use
Monitoring the state of the business on a regular basis and generating data-driven hypotheses and action items in order drive business impact
What skills do I need?
4+ years of work experience in analytics/data science or a directly related field – some of which should be in a technology business
A proven track record of initiating and delivering actionable analyses/recommendations in order to drive business impact
An understanding of SaaS business models and key metrics
Some experience building data science models to provide deeper insights
Excellent communication skills (technical and non-technical) and comfort working with high-level stakeholders
Ability to work autonomously in a dynamic environment
Excellent SQL skills, fluency with BI/visualization tools, and deep knowledge of Excel, R, Python, or other analysis tools
Strong critical reasoning skills, including understanding of common pitfalls of data analysis
Benefits


We are a well-treated bunch, with awesome benefits! If there's something important to you that's not on this list, talk to us! :)
Competitive salary and meaningful equity
Catered lunch and dinner served every weekday, plus a variety of breakfast foods and a fully stocked kitchen
Fully funded comprehensive medical, dental, and vision coverage
Open vacation policy and 10 corporate holidays
Paid Parental Leave Program
Commuter benefits + 401k plan
In-office bicycle storage
Macbooks are our standard, but we're happy to get you whatever equipment helps you get your job done
Fun events for Intercomrades, friends, and family!",4.3,"Intercom
3.8","San Francisco, CA",-1,501 to 1000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
21,Data Engineer with Top Secret,-1,"Job Opportunity: Our team is seeking a talented Top Secret cleared Data Engineer to work in our NW Washington DC location. (Remote and DC)
This role supports DHS’s Office of Intelligence and Analysis (I&A). I&A is responsible for developing DHS-wide intelligence through managing the collection, analysis and fusion of intelligence throughout the entire Department. I&A disseminates intelligence throughout DHS, to the other members of the United States Intelligence Community, and to first responders at the state, local, and tribal level.
What You'll Get To Do as a Data Engineer:
Create and maintain data pipelines and transformation flows in a cloud environment
Data management/mapping among multiple distinct data sources
Cloud management and server administration of domain services
Big Data infrastructure services and cross domain data transfer
You’ll Bring These Qualifications:
Active Top Secret clearance with SCI Eligibility
BS degree in a related scientific or engineering discipline from an accredited college or university and ten (10) to fourteen (14) years of progressive experience, or an MS degree in a related scientific or engineering discipline, and eight (8) to twelve (12) years of progressive experience, or a Ph.D. degree in a related scientific or engineering discipline and four (4) to seven (7) years of progressive experience.
Familiar with ETL technologies, MapReduce, JSON/XML transformations and schemas
Familiar with AngularJS
Familiar with Apache NiFi and Java (NAR) NiFi Archives
Knowledge of Amazon Web Services (AWS Cloud)
Programming languages – Java/JEE, Javascript, Python, Groovy, Shell Script
HTTP via REST and SOAP
Datastores – HDFS, MongoDB, S3, Elastic, NoSQL, RDBMS
Build and Configuration Management Tools – Maven, Ansible, Puppet
Working knowledge with public keys and digital certificates
Linux/Unix server environments
These Qualifications Would be Nice to Have:
Master’s level education
Familiarity with: jQuery, XPath, XQuery, Spark, Impala, Sqoop, Hive/Pig, Python, Gradle, Maven, PL/SQL, Unix Shell, C++/C, AngularJS, Spring, JSON, XML/XSLT/HTML, JPA/Hibernate, Spark, Accumulo, MapReduce, Storm/Kafka, HSpace, Pig, Servlet/JSP, LDAP
About OneGlobe:
OneGlobe LLC was founded in 2005 to provide quality Information Technology solutions that exceed expectations. We focus on IT System Modernization using agile software development practices and DevSecOps to deliver intuitive and maintainable systems that we help our customers improve their processes and capabilities.
We provide full service IT solutions and have the skill to identify, plan and perform cost-saving steps throughout the system lifecycle to enhance system efficiency, while optimizing the value that we deliver to our customers. Our team has the drive and right mindset to feel ownership on the projects they work. They partner with our customers to give the extra effort sometimes required to deliver success.
We provide highly competitive benefits package to include: extensive medical/dental/vision, 7% of your annual salary toward 401(k), Paid Time Off (PTO), $5K annually toward ongoing education and training, and more. We also have monthly social and tech events!
See additional positions at: http://www.oneglobeit.com/#careers
OneGlobe is a proud equal opportunity employer. We are a drug free, EEO employer committed to a diverse workforce. We will consider all qualified candidates regardless of race, color, national origin, sex, age, marital status, personal appearance, sexual orientation, gender identity, family responsibilities, disability, political affiliation or veteran status.
Job Type: Full-time
Benefits:
401(k)
401(k) matching
Dental insurance
Employee assistance program
Flexible schedule
Health insurance
Paid time off
Professional development assistance
Referral program
Retirement plan
Vision insurance
Schedule:
Monday to Friday
Education:
Bachelor's (Required)
Experience:
Hadoop: 4 years (Preferred)
Security Clearance:
Top Secret (Required)
Work Location:
One location
Company's website:
www.oneglobeit.com
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
Temporarily due to COVID-19",4.3,"OneGlobe LLC
4.4","Washington, DC",-1,51 to 200 Employees,2005,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
22,Senior Data Engineer (Scala),-1,"Magnite is the world's largest independent sell-side platform. We were built by combining Rubicon Project's programmatic expertise and Telaria's talents in CTV. We help publishers sell advertising on their terms and connect with buyers across every channel and format. We believe in keeping tech transparent, solutions collaborative, and guidance unconflicted. The ticker symbol for the combined public entity will be NASDAQ: MGNI.

Magnite is looking for a talented, passionate, experienced Senior/Lead Data Engineer to build our next-generation Reporting Data Processing platform which will offer accurate, reliable, and fast data for our customers.

What you will be doing
You will be responsible for Architecting, Building, and Testing our scalable high performance Data processing solution to support Reporting needs.
You will be taking the lead role to build the next generation Reporting and Analytics platform.
The main focus of this position is on Big Data technology, but also needs to extend responsibilities to Backend Scala programming and API implementation.
What we are looking for
Master degree in Computer Science major preferred or equivalent work experience.
Strong core Scala/Java programming skills are required.
Minimum of 5 years working experience in Spark or Big Data processing platform in high volume and low latency environment.
Minimum of 3 years experience leading small to big projects
Experience in implementing big data pipelines
Experience in designing concurrent and scalable applications
Good understanding of python
Knowledge of using cloud computing, experience of AWS is a plus
Knowledge and experience of developing on Druid is a huge plus.
Proficiency in working and developing on Linux.
Proficiency in using relational databases and writing SQL.
Experience with automated testing (TDD, Mocking, Unit/Functional/Integration)
Experience with build and continuous integration tools like SBT, Maven, Git, Jenkins, Jira, Confluence, etc.
Great interpersonal, written and verbal communication skills; including the ability to create technical specifications, debate technical tradeoffs, and explain technical concepts to business users.
Perks/Benefits
Career growth opportunities: We encourage you to carve your own path across the organization and provide opportunities to grow professionally
Stay healthy: Choose from a variety of low cost medical, dental and vision plans to cover you and your loved ones with a multitude of options. In addition, we offer Basic Life and Disability Coverage provided at no cost to you
Perks: Discounts to major name brand items, Travel benefit options, plus much more!",4.3,"Rubicon Project
3.5","Boston, MA",-1,201 to 500 Employees,2007,Company - Public,Internet,Information Technology,$100 to $500 million (USD),-1
23,Data Analyst,-1,"As a Data Analyst, you’ll be responsible for accurate reporting and advanced analytics of Patient & Provider data out of enterprise solutions for state and federal government, private healthcare systems, and health information exchanges.
We are a highly motivated small team and need someone who can complement our entrepreneurial spirit. We would need someone who is also a self-starter and can work independently to produce high quality work.
What you’ll do:
Detailed Analysis & Profiling of Patient & Provider data to generate insights, and KPIs
Build SQL tables, metrics, reports, and dashboards that help us understand the health of Patient & Provider data in MDM, and other applications
Identify patterns of data in MDM (like Twins, Recently Married, Father-Son etc.)
Monitor and maintain data quality, stability, and trustworthiness of reports
Conduct exploratory analyses of Patient & Provider data for improvement opportunities in applications, not actively monitored by stakeholders
Communicate the interesting and hard-to-find insights into a compelling, concise data story to engineering, product and executive team
Manage multiple job duties through efficient task management
What you’ll need:
4+ years working experience performing data analysis against multiple data sources
Experience working with Python or R for conducting advanced data analysis
Experience working with analytics tools such as Tableau
Database experience in at least one RDBMS
A track record of conducting high impact analyses and building useful data tools with demonstrable business results
Bachelor’s degree in computer science, engineering, or related field
Excellent analytical and problem-solving skills
Excellent communication skills (written and verbal)
Preferred skills & experience:
Experience in analysis of patient & provider Master/Identity data (False Positives, False Negatives, Probabilistic Matching)
AHIMA RHIA or RHIT certification preferred
Experience in a healthcare preferred
Experience with IBM Infosphere Master Data Management Standard Edition (or Initiate)
Database experience in Oracle, DB2 and Microsoft SQL Server
Experience using Linux
Experience doing data analysis by using AWS services
Familiarity with HL7 messaging standard (version 2.x and CDA) & IHE profiles (PIX, PDQ, & XCPD)
Experience with ETL products
What Makes You a Great Fit for Audacious Inquiry:
You are a lifelong learner and passionate about learning new things, taking on new challenges, and continually improving.
You thrive in a challenging and collaborative environment.
You are solution-driven with an ability to understand the big picture
You have great analytical and problem-solving skills.
You have strong communication skills and an ability to synthesize information.
Highly organized, detail oriented, and able to work autonomously with minimal direction.
What Audacious Inquiry Offers:
Working with and learning from the top talent in the healthcare IT industry in the US – we are thought leaders in health information technology and policy. Our team is passionate about making healthcare more connected and we love to share our knowledge and learn from each other.
Making a real difference in the healthcare industry on a large scale and improving healthcare outcomes for individual patients – you’ll get to work on really cool projects and feel good about the work you’re doing. Check out the case studies on our website for examples!
Performance bonuses – we ask for high performance from our team and we make sure to recognize and reward high performance with competitive compensation and annual bonuses.
Growth and professional development – we’re invested in every Ai team member and we encourage our team to pursue opportunities to grow their skills, and make sure you have a path for growth at Ai that you’re excited about.
Benefits and perks – we cover the full cost of health insurance for employees and most of the cost for dependents, along with a full suite of benefits, including 401k matching, monthly wellness bonuses, cell phone reimbursement, paid time off, and a lot more.
Our culture – this is one of the best things about working with Audacious Inquiry, and one of the things we’re most proud of. We’re inclusive, we’re collaborative, we’re supportive, and it’s fun here! Check out our careers page and our social media for some recent examples.
The Data Analyst position may include access to protected health information (PHI) and confidential information. The successful candidate will be required to complete training and must handle all PHI appropriately according to Ai policies, and all applicable laws and regulations.

Ai is an Affirmative Action/Equal Opportunity Employer.
Audacious Inquiry is deeply committed to the principles of equity, diversity, and inclusiveness. We seek to create a pluralistic community for all team members, and we are proud to be an Affirmative Action/Equal Opportunity employer. We encourage all people to apply.",4.3,"Audacious Inquiry
4.2","Baltimore, MD",-1,51 to 200 Employees,2004,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
24,Senior Data and Software Engineer,-1,"Job Description: Senior Data and Software Engineer
Location: San Jose, CA
Department: Data Engineering
Hours/Shift: Full Time
Reports To: VP, Data Engineering

Job Description:
Affinity Solutions is looking for a self-motivated Senior Data and Software Engineer to lead the design and development of our big data infrastructure, that is secure, scalable, highly performant, and able to handle diverse data sets, leveraging latest technologies such as Hadoop and Spark, both on-premise and in the cloud. This position requires lot of experience in designing and building data pipelines, data services, data warehouses, business intelligence and machine learning platforms, especially around unified consumer behavioral and profile data.
The ideal candidate is a passionate and highly skilled individual, who can utilize programming and analytics tools/technologies such as SQL/NoSQL, Python, and Tableau to process large data sets to produce high quality customer facing data deliverables and insights. If you have experience designing and building business intelligence/analytics applications, especially around credit/debit card transactions, unified consumer behavioral and profile data, and excited about leveraging your experience to catapult a venture-backed company into hyper-growth, this job is for you.
Responsibilities:
Build, automate and manage data ingestion pipelines for master data management, deep-learning, and predictive analytics
Build and maintain big data environments that are highly secure, scalable, flexible, and performant using appropriate SQL, NoSQL and NewSQL technologies.
Lead data governance and data profiling efforts to ensure data quality and proper meta data documentation for data lineage.
Enhance and modernize platform for precision marketing decision engine based on predictive analytics/machine learning.
Provide technical input into build/buy/partner decisions for all components of the data infrastructure.
Collaborate with diverse technical and non-technical teams located across multiple time-zones on client deliverables and technical support
Participate-in and contribute to design and code reviews
Qualifications:
Bachelor’s or Master’s degree in Computer Science or related field such as Mathematics and Statistics, preferably with focus on Data Analytics.
5+ years of experience in data integration / data engineering
5+ years of experience in data modeling and architecture
3+ years of experience with building data pipelines and analytics data marts on MPP databases such as RedShift, BigQuery
3+ years of experience working on cloud platforms such as AWS or GCP
3+ years of experience programming in Apache Spark, Hadoop, and python
Experience working on UNIX / Linux development and production environments
Experience working in Agile software development environments
Knowledge of data science / machine learning is a plus
Very strong written and verbal communication skills
Ability to manage multiple conflicting priorities, take proactive ownership of problems and outcomes, think outside the box",4.3,"Affinity Solutions
3.2","San Jose, CA",-1,51 to 200 Employees,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
25,Data Scientist,-1,"Avant is dedicated to building premier digital banking solutions for the middle class through a combination of technology, analytics and superior customer service. Since 2012, Avant has connected over one million customers to $6.5 billion in loans and to 200,000 credit cards. A high growth financial technology company, Avant has been featured in The Wall Street Journal, The New York Times, TechCrunch, Fortune, Bloomberg, and has raised over $600 million of equity capital. Visit www.avant.com for more information.

Let’s get to business. Avant is looking for a new Data Scientist to join the team in Chicago.
We are revolutionizing access to credit by innovative mathematical models. As part of our data science
team, you will leverage our fast growing structured and unstructured dataset to improve default
prediction, marketing analytics and operations. Your models will have a direct impact on our customers
by helping us provide them with financing options at fair cost.
What you do at Avant:
Work with stakeholders throughout the company to identify opportunities for leveraging company data and third-party vendor data to drive business solutions
Use predictive models to increase and optimize customer experience, revenue generation, direct mail targeting, fraud detection and other business outcomes
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies
Process, cleanse, and verify the integrity of data used for modeling and analysis
Develop machine learning models, select features, build and optimize classifiers using various machine learning techniques
Doing ad-hoc analysis and presenting results in a clear manner to Sr. Management
Coordinate with other functional teams to implement models and monitor outcomes
Develop and enhance processes and tools to monitor model performance and input data accuracy
Why you are a fit for Avant:
Bachelor's Degree in statistics, machine learning, computer science, econometrics, or other quantitative field
Prior experience in statistics and machine learning modeling techniques through coursework or professional experience
Expertise in at least one statistical programming language such as Python (preferred) or R
Professional experience with relational databases such as Oracle, PostgresSQL, SQL Server
Preferred Qualifications:
Master’s Degree or PhD in statistics, machine learning, computer science, econometrics, or other quantitative field
Proven ability to communicate findings clearly to both technical and non-technical audiences
Expertise in machine learning theories and practices, including regression models, GLM, SVM and tree based models (e.g. Boosting, Random Forest)
Familiar with Object-Oriented Design (OOD) concept and functional programming
Prior experience in risk, marketing, or loss forecasting modeling
Why Avant is a fit for you:

At Avant, we believe our values make a difference:
We value, support, and help each other grow
We are committed to active inclusion and diversity
We are transparent and believe the best idea wins
We succeed when our customers succeed
We get sh!t done… responsibly
And we keep it fun!

We believe that ideas are more important than titles, everything is more fun together, everyone drives change, and everyone is an owner. While we believe the perks and benefits that we offer are terrific, nothing excites us more than having the ability to collaborate with intelligent, highly-motivated and talented people on challenging problems as we work to change the face of online lending.",4.3,"Avant
3.4","Chicago, IL",-1,501 to 1000 Employees,2012,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1
26,Data Analyst I,-1,"It's fun to work in a company where people truly BELIEVE in what they're doing!
We're committed to bringing passion and customer focus to the business.
JOB SUMMARY:
The Data Analyst I will be responsible for inputting all QSI Operations data on a weekly basis and maintaining organized records. Will prepare new account documentation such as sales proposals. Planning, coordinating, and other duties as assigned will also be a function of this position.
EDUCATION:
Required: High school diploma or GED; or equivalent combination of education, training, and experience.
Preferred: Associate Degree or B.S. in Business or Accounting preferred; or equivalent combination of education, training, and experience.
EXPERIENCE:
Required: 1-3 years of relevant experience
Preferred: 3-5 years of relevant experience
POSITION REQUIREMENT(S): Specialized Skills/License/Certification
Required: Must have strong computer (Microsoft Office Suite) and interpersonal skills, be an effective communicator, possess strong organizational skills, work well under time constraints, and demonstrate a high degree of professionalism. Intermediate + level of experience working in Microsoft Excel with pivot tables, formulas, etc.
Preferred: Secretarial certification or licensure is a plus. Advanced level of proficiency in Microsoft Excel. Previous experience with Concur Travel and Expense Reporting software.

CORE COMPETENCIES (Essential Job Functions)
Enter all weekly reporting information into Excel tracking sheets including chemical and supply usage, site budget information, and labor costs Track and maintain reports and access on QSI Sharepoint and Portal Assist in coordination of weekly billing including customer related billing questions. Create, maintain, and update Customer Bids / Proposals, Pipeline Report, and Internal Sales data Maintain organizational data for QSI Operations including org charts, site addresses, and management contact information Set up and monitor direct billing/lodging for support help in the field for management teams as well as Milk Run Shipping reports for all QSI locations. Assist with conducting research, compiling data, and preparing papers for consideration and presentation by executives, committees and directors. Record minutes from meetings when required Coordinate travel plans for QSI executive staff when necessary. Perform administrative support tasks, such as proofreading, transcribing handwritten information, or operating computers and work with other documents. Completes special projects upon requests, and other duties may be assigned.
VIN123
If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",4.3,"The Vincit Group
3.1","Chattanooga, TN",-1,1 to 50 Employees,-1,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),-1
