,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
10,"Data Scientist, Assay Development",$83K - $139K (Glassdoor est.),"GRAIL is a healthcare company whose mission is to detect cancer early, when it can be cured. GRAIL is focused on alleviating the global burden of cancer by developing pioneering technology to detect and identify multiple deadly cancer types early. The company is using the power of next-generation sequencing, population-scale clinical studies, and state-of-the-art computer science and data science to enhance the scientific understanding of cancer biology, and to develop its multi-cancer early detection blood test. GRAIL is headquartered in Menlo Park, CA with locations in Washington, D.C., North Carolina, and the United Kingdom. It is supported by leading global investors and pharmaceutical, technology, and healthcare companies. For more information, please visit www.grail.com.

In this role, you will work with a team of talented scientists to develop state of the art assays to detect cancer signals at an early stage. You will be involved in the design of experiments, analysis of the raw data and interpretation of the results to improve assay performance. You will lead analytical efforts to characterize and improve assay attributes to make them more efficient and sensitive. You will also design and perform simulation studies to evaluate the effect of assay modifications on the classification results.",3.9,"GRAIL
4.1","Menlo Park, CA",-1,201 to 500 Employees,2016,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
11,Data Scientist,$83K - $139K (Glassdoor est.),"Business Group Highlights


Intelligence
The Intelligence group provides high-end systems engineering and integration products and services, data analytics and software development to national and military intelligence customers. Serving federal agencies and the Intelligence Community for more than 50 years, the Intelligence group helps our clients meet their mission needs by providing trusted advisors, leading-edge technologies, and innovative solutions.


Responsibilities
Seeking an analysis-driven candidate to join Perspecta’s dynamic Performance Engineering and Analysis team, a recognized Intelligence Community leader with decades of expertise in providing customers with data-driven analysis shaping the future IC architecture. Our team seeks to influence acquisition and future strategy planning via analysis of transactional data and other inputs to assess the relative reach and value of content, capabilities and platforms in a unique environment.



For Colorado Residents",3.9,"Perspecta
3.4","Springfield, VA",-1,10000+ Employees,2018,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1
12,Data Scientist,$83K - $139K (Glassdoor est.),"Phreesia is looking for an experienced and hands-on Data Scientist to join our growing Data Science Team; someone with extraordinary analytical and technical skills who is familiar with the entire lifecycle of a data science project, from data exploration, modeling and analysis, to model selection, validation, evaluation, and deployment.

You will be joining a team of especially smart, humorous, quick-witted, and dedicated coworkers, all passionate about data and improving patient access to healthcare. You will be responsible for building data products for internal consumption, near real-time business intelligence tools, and predictive models. We are looking for someone experienced in partnering with business stakeholders, translating their needs into technical solutions and answers, and then building and delivering those solutions. This role will report directly to the Associate Director of Data Science.

What You'll Do:


At Phreesia, we're committed to helping healthcare organizations succeed in a fast-changing landscape—and we need smart, passionate people to help us do it. Our innovative SaaS platform offers our clients a suite of applications to manage the intake process, giving them the tools to engage patients, improve efficiency, optimize staffing and enhance clinical care.

Basically, what you do here matters, and hard work does not go unnoticed. Not only does Phreesia care about our clients, we also care about our employees. In fact, we're a three-time winner of Modern Healthcare magazine's Best Places to Work in Healthcare award. If you're interested in consistent feedback and recognition, defined career paths, and the opportunity to work with driven and engaged colleagues in a dynamic industry, this may be the right opportunity for you.",3.9,"Phreesia
3.9",Remote,-1,501 to 1000 Employees,2005,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
13,Data Scientist,$83K - $139K (Glassdoor est.),"JOB SUMMARY
Develops and innovates machine learning systems to drive customer growth, product development, and content experience for O'Neil Digital Solutions.
__
**
This is a 6+ month contract
Duties & Responsibilities:
Develop innovative data science solutions that utilize statistical modeling, machine learning, deep learning, and optimization for multiple business domains across IBD including marketing, product, content, ad sales, and customer success.",3.9,"O'Neil Digital Solutions
2.5","Plano, TX",-1,51 to 200 Employees,1973,Company - Private,Miscellaneous Manufacturing,Manufacturing,$50 to $100 million (USD),-1
14,Data Scientist (Decision Science Identity Team),$83K - $139K (Glassdoor est.),"Company Description
Epsilon is the leader in outcome-based marketing. We enable marketing that’s built on proof, not promises. Through Epsilon PeopleCloud, the marketing platform for personalizing consumer journeys with performance transparency, Epsilon helps marketers anticipate, activate and prove measurable business outcomes. Powered by CORE ID®, the most accurate and stable identity management platform representing 200+ million people, Epsilon’s award-winning data and technology is rooted in privacy by design and underpinned by powerful AI. With more than 50 years of experience in personalization and performance working with the world’s top brands, agencies and publishers, Epsilon is a trusted partner leading CRM, digital media, loyalty and email programs. Positioned at the core of Publicis Groupe, Epsilon is a global company with over 8,000 employees in over 40 offices around the world. For more information, visit www.epsilon.com. Follow us on Twitter at @EpsilonMktg.",3.9,"Epsilon
3.5","Chicago, IL",-1,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD),-1
15,Data Scientist,$83K - $139K (Glassdoor est.),"Location: O'Fallon, IL / St. Louis, MO
Remote options can be considered but candidates must be within EST / CST Zone.
Salary"" (DOE) $110,000.00 - $120,000 per year
Data scientist is responsible for various functions, including utilizing modern data science techniques to examine, explain, and interpret data sets, and to recognize and forecast trends, as well as conduct analytics concerning activities that are important to the organization. Conduct exploratory data analysis, mine data (e.g., clustering), and prepare modeling datasets from multiple data sources. Build, validate, and implement predictive models using machine learning algorithms (e.g., Random Forests, GBM, neural networks, SVM, Na ve Bayes Classifier), as well as traditional statistical modeling techniques (e.g., time series forecasting, linear and logistic regression).",3.9,Plateau Software Inc,"O'Fallon, IL",-1,-1,-1,-1,-1,-1,-1,-1
16,Data Scientist,$83K - $139K (Glassdoor est.),"Fidelity Talent Source is your destination for discovering your next temporary role at Fidelity Investments. We are currently sourcing for a senior data scientist and/or full stack machine learning engineer to work at Fidelity in Boston, MA.
We are looking for engineers with strong backgrounds in computer science/engineering to build and support complex, scalable AI frameworks, models, tools and APIs for a variety of Artificial Intelligence initiatives across the firm.
The Purpose of Your Role
The individual will engage in high profile data science and artificial intelligence projects working closely with multiple business units to define and implement next generation AI-based production solutions. Candidate must be comfortable in a fast-paced, unpredictable and sometimes ambiguous environment working with current and emerging AI technologies.",3.9,"Fidelity TalentSource
3.8","Boston, MA",-1,1001 to 5000 Employees,1986,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
17,"Data Scientist (Python, SQL)",$83K - $139K (Glassdoor est.),"The Climate Corporation is looking for a data engineer to join the Science Data Pipeline team. We are a small but rapidly growing analysis and engineering team that builds and leverages state-of-the-art analytics systems. Our work informs decisions and direction for our business, while also impacting our products. We work cooperatively across research teams to ensure the best possible data and models are being used to help growers understand the impacts of decisions on their operations. The team is looking for a data engineer with a passion for data quality and a strong demonstrated knowledge of Python and SQL.

What You Will Do:
Develop modularized Python packages to enhance existing research data pipelines
Utilize modern technology to develop robust data pipelines for data ingestion and processing
Collaborate with team members to improve existing documentation for packages and related processes
Exploratory data analysis, data cleaning & processing
Write beautiful, robust, well-documented code
Engage with diverse research groups to understand their models and products and develop solutions to meet their data needs
Evaluate the limitations of existing data sources and provide recommendations to address unmet data needs
Undertake written & verbal communication with stakeholders in various parts of the organization

Basic Qualifications:
M.S. in Computer Science, Engineering or related field with at 3 three years of relevant work experience; B.S. with at least 5 years of relevant work experience
Strong development experience in Python & SQL
Experience developing and deploying Python packages
Desire to improve data quality
Excellent communication and collaboration skills

Preferred Qualifications:
Agronomic domain knowledge/previous work experience in plant or crop sciences.
Experience working with Geospatial data
Experience working with cloud tools such as AWS and Domino
Experience working with Apache ecosystem (e.g., Spark, Airflow)
Experience with CI/CD tools and deploying Python packages to Artifactory
Experience with web services, API and database design",3.9,"SyllogisTeks
4.3","Creve Coeur, MO",-1,Unknown,1992,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1
18,Data Scientist,$83K - $139K (Glassdoor est.),"POSITION SUMMARY:
The Data Scientist will be responsible for the creation of advanced static models, dynamic models and algorithms, through data science, numerical methods and statistics.
DUTIES/RESPONSIBILITIES:
Perform Data discovery, profiling and analysis of real-time and historical clinical healthcare data
Drive Data management, classification and taxonomy development
Hypothesis development and testing
Data model and algorithm development and training
Collaborate with the multi-disciplined business analysts, technical analysts, data scientists and software engineers",3.9,"Catholic Health Services of Long Island
3.1","Melville, NY",-1,10000+ Employees,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD),-1
19,Division of Intuit,$83K - $139K (Glassdoor est.),"Overview
We are looking for A players to help transform our People Analytics and Technology team to become a world-class organization. If you are a passionate, innovative, system thinker, influential professional that want to use your data chops to make BIG Impact on both people and business, that's the role for you!
As member of our team, you would have a unique opportunity to design and implement a strong data and analytics foundation to help us achieve our mission of ‘Maximizing the Potential of our Employees’ and accelerate Intuit's business growth.
What you'll bring
Bachelor’s degree in a quantitative field - Business, Statistics, Psychology or other social science; Master’s preferred, or equivalent experience.",3.9,"Intuit - Data
4.3","Staff Data Analyst, People Analytics",-1,5001 to 10000 Employees,1983,Company - Public,-1,-1,$5 to $10 billion (USD),-1
20,Data Scientist,$83K - $139K (Glassdoor est.),"Responsible for modeling complex business problems and discovering insights through the use of statistical, algorithmic, mining and visualization techniques to enable optimization of the life-cycle process for Transmission System Performance as part of the broader overall Transmission Asset Management strategic plan. Communicates results clearly and concisely to provide insight to multiple audiences; provides strategic direction to senior management with understanding of immediate situational awareness allowing long range asset planning with the use of data statistics, and visualizations.

Essential Responsibilities
Data Wrangling/Exploration: Follow consistent practices to ensure data integrity and deal with imperfections in data. Champion the acquisition of new data sources to enhance value and fill gaps; automate collection processes; effectively process structured and semi-structured/unstructured data; proficiently integrate varied datasets; collaborate with business stakeholders as needed to ensure solid data understanding and proper data transformation; work cross-functionally with development and engineering teams; analyze large amounts of information to discover trends and patterns; draw conclusions and gain actionable insights.",3.9,"Xcel Energy
3.6","Denver, CO",-1,10000+ Employees,1909,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$10+ billion (USD),-1
21,Machine Learning Engineer - Product,$83K - $139K (Glassdoor est.),"#TeamNextdoor


Nextdoor is the neighborhood hub for trusted connections and the exchange of helpful information, goods, and services.

Building connections in the real world is a universal human need. That truth, and the reality that neighborhoods are one of the most important and useful communities in our lives have been guiding principles for Nextdoor. Today, neighbors rely on Nextdoor in neighborhoods around the world in the United States, the United Kingdom, Germany, France, the Netherlands, Italy, Spain, Sweden, Denmark, Australia and Canada, with many more to come.



At Nextdoor, machine learning is starting to transform our product through personalization, driving major impact across different parts of our platform including our newsfeed, our notifications, and our ads relevance. Our machine learning team is lean but hungry to drive even more impact and make Nextdoor the neighborhood hub for local exchange. We are scrappy and believe that ML will be an integral part of making Nextdoor valuable to our members. We also believe that ML should be ethical and encourage healthy habits and interaction, not addictive behavior. We are looking for great engineers who believe in the power of local community to empower our members to make their communities great places to live.



You will be part of a scrappy and impactful team building data-intensive products, working with data and features, building machine learning models, and sharing insights around data and experiments. Some of the current products / projects you could work on include the newsfeed, ad relevance, search, notifications, trust and safety, and neighborhood vitality. You will build critical decision-making models for the product, enhancing the relevance and value of our products. Finally, you will help build the foundational patterns that ML engineers will use for years to come as we ramp up our effort to introduce machine learning into our platform.
At Nextdoor, we empower our employees to build stronger local communities. To create a platform where all feel welcome, we want our workforce to reflect the diversity of the customers we seek to serve. We encourage everyone interested in our purpose to apply. We do not discriminate on the basis of race, gender, religion, sexual orientation, age, or any other trait that unfairly targets a group of people. In accordance with the San Francisco Fair Chance Ordinance, we always consider qualified applicants with arrest and conviction records.",3.9,"Nextdoor
4.3","San Francisco, CA",-1,201 to 500 Employees,2010,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
22,Data Scientist,$83K - $139K (Glassdoor est.),"Do you believe that creators should have the ability to get paid for the value they give to their fans?

We do, which is why we're building Patreon, a platform that powers membership services for creators with established followings. Patreon strives to provide creators with insight, education, and tools that make it possible to retain creative control while running their creative business, so creators can focus on creating and energizing their fanbases.

Our creator base has doubled in the last year alone, and we have paid over a billion dollars directly to creators on our platform. To support this growth, Patreon is looking for a Data Scientist.

The Patreon Data Science team makes it easy to make Patreon better. We work fast and emphasize impact. We inform product, team, and company strategy with data-driven research and analytics. Our work culture is highly autonomous. We believe that hiring smart, ambitious people and giving them strong ownership of their work leads to the best results. Your work will ensure that teams at Patreon have the data they need to make great decisions about what to build next.

*Our data team works with a mix of Redshift, MySQL, Python, R, Excel, Tableau, and Amplitude.



At Patreon, you'll join a high-performing and highly-empathetic team of people who proudly work on fulfilling our mission of funding the creative class. Our culture of creator-first, thoughtful teammates keeps work creative, stretching, and rewarding.",3.9,"Patreon
3.3","New York, NY",-1,201 to 500 Employees,2013,Company - Private,Publishing,Media,Unknown / Non-Applicable,-1
23,Data Scientist,$83K - $139K (Glassdoor est.),"At Noom, we use scientifically proven methods to help our users create healthier lifestyles, and manage important conditions like Type-II Diabetes, Obesity, and Hypertension. Our Engineering team is at the forefront of this challenge, solving complex technical and UX problems on our mobile apps that center around habits, behavior, and lifestyle.

We are looking for a Data Scientist to join our Data team and help us ensure that we apply the best approaches to data analysis and research, artificial intelligence, and machine learning.

What You'll Like About Us:
We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.
We base our work on scientifically-proven, peer-reviewed methodologies that are designed by medical professionals.",3.9,"Noom US
4.4","New York, NY",-1,1001 to 5000 Employees,2008,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable,-1
24,Data Science Intern - Retail Global Business Unit (RGBU),$83K - $139K (Glassdoor est.),"Data Science Intern - Retail Global Business Unit (RGBU)-20000YX3 Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications


Data Science Intern – Retail Global Business Unit (RGBU)

Oracle University Tech Recruiting

Burlington, MA; Atlanta, GA; Minneapolis, MN

The Program:

Our future success depends on hiring world-class, early in career talent who are looking to power next-generation services and solutions. We are hiring PhD students with a diverse set of skills and experiences to work in and across multiple teams within our Global Business Unit. Our program is intended to enhance your overall learning experience, help build your network, and accelerate your opportunity to make an impact.



Global Business Unit (GBU) is a dedicated development organization with deep domain expertise, specializing in building and operating industry specific cloud applications. Our organization with over 23,000 employees works on solving the most complex business problems across a wide range of industries, globally.
The Retail Global Business Unit (RGBU) empowers commerce for 5,750 retailers in 96 countries. RGBU is focused on helping global retailers anticipate demand and inspire engagement. Work is centered on building agility into the retail process, from planning and supply chain to customer insight and engagement.



Oracle is the world’s leading provider of business software. With a presence in over 175 countries, we are one of the biggest technology companies on the planet. We're using innovative emerging technologies to tackle real-world problems today. From advancing energy efficiency to reimagining online commerce, the work we do is not only transforming the world of business—it's helping advance governments, power nonprofits, and giving billions of people the tools they need to outpace change. For more information about Oracle (NYSE:ORCL), visit us at oracle.com.



To be considered for a Software Engineer Intern position in the Retail Global Business Unit, you must possess the Objective Minimum Qualifications (OMQs) below. Please ensure that your application clearly indicates that you meet these OMQs, either on your resume and/or by uploading additional documents such as a transcript.


You’ll get the opportunity to directly influence our cutting-edge products. Got a question or idea? Voice it. Your curiosity could help advance our next-generation cloud applications and help us find new ways to apply emerging technologies like AI, machine learning, and blockchain.

Work with industry-leading experts and award-winning engineers. On top of your project supervisor, you’ll be assigned a peer mentor—a recent hire who can help you navigate the internship experience. You’ll also be paired with intern buddies to ensure 360 degree support and engagement.

Grow from once-in-a-lifetime learning opportunities and exposure to the latest technologies. You’ll benefit from comprehensive on-boarding and job-specific training that will help you get the most out of your time with us. Leadership training will help you build your business acumen.

Enjoy a close-knit, community experience alongside your class of fellow summer interns. Our interns work across the length and breadth of our business but come together for fun weekly events like tech talks, networking, volunteering, and fun social happenings.



Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veteran’s status or any other characteristic protected by law.",3.9,"Oracle
3.7",United States,-1,10000+ Employees,1977,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
25,Data Scientist,$83K - $139K (Glassdoor est.),"Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
Job Description Summary: At PayPal, we’re reinventing how the world pays and gets paid. We understand that it’s about people. We connect individuals to let them shop, get paid, invest, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world? As a Data Scientist in PayPal’s Global Data Science organization, you will have an impact on PayPal’s product and marketing all around the world. Our data scientists work to better understand our end-users, identify growth opportunities and improve our products and marketing outreach by creating personal and smart experiences. Making use of PayPal’s endless amount of data, you will leverage your data and machine learning skills for research and delivery of end-to-end ML solutions. If you are a Data Scientist with sharp analytical skills and a passion for deriving new insights, solving unique challenges, leveraging machine learning algorithms, and working in a highly collaborative, values-driven environment – then PayPal’s Global Data Sciences (GDS) is looking for you.",3.9,"PayPal
4.0","San Jose, CA",-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
