,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
17,Senior Data Scientist,$42K - $74K (Glassdoor est.),"Headspace is looking for a Senior Data Scientist, reporting into the Director of Data Science and Analytics.
We are seeking a talented and experienced senior data scientist to deliver impactful insights to teams across the business. Working closely with the director of data science and analytics, the senior data scientist will develop models to solve business problems and improve the member experience. The individual will have the opportunity to inspire and mentor additional members of the team in all things data-related. A successful candidate will be technically strong, proficient in communicating results to a range of audiences, and excited to share their knowledge with other team members

Location: This role is open to remote employees in select US states: California, New York, Florida, Georgia, Texas, Maryland + Washington DC, North Carolina and Washington.
About the Senior Data Scientist role at Headspace:
Train, test, and tune machine learning models for a variety of problems across the business
Manage all aspects of data science projects from start to finish, including early conversations with stakeholders and presenting results to executives
Work with the Director of Data Science & Analytics to pave the way for actionable data science in a high-growth, mission-driven organization
Identify opportunities to apply data science and machine learning towards unaddressed business problems, or to improve existing aspects our data science infrastructure
This role will be a pillar of Headspace’s core strategy moving forward to emphasize and leverage data science throughout the business
What you’ve accomplished:
Bachelor degree in computer science, statistics, applied mathematics, or any scientific or computational degree, Masters/Ph.D. preferred
5+ years of experience developing machine learning models and putting them into production
5+ years delivering analytical insights to stakeholders
Experience managing data science projects from conception to completion
Experience with user behavior, mobile app, and subscription business a plus
Deep understanding of statistics, experimental design, and machine learning algorithms
Commitment to using best practices in data science
Strong programming skills in Python, experience with pySpark is a plus
Strong SQL skills, experience with AWS services a plus
Strong ability to communicate complex ideas and results to both technical and non-technical audiences
5+ year hands on experience working with big data, streaming data and building end to end in app models
Ability to work independently and comfortable with ambiguities and changing priorities
Strong communication skills and ability to communicate complex data/algorithms in a simple, actionable way
How we feel about Diversity & Inclusion:

Headspace is committed to bringing together humans from different backgrounds and perspectives, providing employees with a safe and welcoming work environment free of discrimination and harassment. We strive to create a diverse & inclusive environment where everyone can thrive, feel a sense of belonging, and do impactful work together. As an equal opportunity employer, we prohibit any unlawful discrimination against a job applicant on the basis of their race, color, religion, gender, gender identity, gender expression, sexual orientation, national origin, family or parental status, disability*, age, veteran status, or any other status protected by the laws or regulations in the locations where we operate. We respect the laws enforced by the EEOC and are dedicated to going above and beyond in fostering diversity across our workplace.

*Applicants with disabilities may be entitled to reasonable accommodation under the terms of the Americans with Disabilities Act and certain state or local laws. A reasonable accommodation is a change in the way things are normally done which will ensure an equal employment opportunity without imposing undue hardship on Headspace. Please inform our Talent team if you need any assistance completing any forms or to otherwise participate in the application process.

How to get started:

If you’re excited by the idea of seeing yourself in this role at Headspace, please apply with your CV and a cover letter that best expresses your interest and unique qualifications.",4,"Headspace
3.2","Santa Monica, CA",-1,201 to 500 Employees,2010,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
18,Lead Marketing Data Scientist,$42K - $74K (Glassdoor est.),"Job Description:
Pacific Life is investing in bright, agile and diverse new talent to ensure we continue to innovate and strengthen relationships with our policyholders. That’s why we’re actively seeking a talented Senior Data Scientist to join our team and take part in our people-first culture.

As a Senior Data Scientist, you’ll play a key role in Pacific Life’s growth and long-term success by providing model driven insights to business partners such as Sales and Marketing, Actuarial sciences, Operations, and Compliance in a Do/Partner/Support model. If you’re experienced in Data Science and have managed projects with business partners to deliver insights through rapid hypothesis testing, you’re a great fit for this role. Technical capabilities aside, if you’re a mission-driven self-starter who thrives in a fast-paced, collaborative culture, you’re a perfect fit for Pacific Life.

While joining the Data Analytics team, you’ll ensure maximum business impact with analysis that guides strategic decisions for the business. Currently, our profitable team is working on several exciting projects with our business partners. We are employing Machine Learning, unstructured data, and cutting-edge data structures, while also working to drive ROI through more tried and true methods including General Linear Models, clustering and decision tree-based methods. We also have a heavy emphasis on empowering all functions to build models and perform analysis themselves through our Community of Practice.

Reporting to the Director of Data Science, the ideal candidate will be able to work with business units to understand their needs and hypothesize on potential analytical solutions. He or she will work independently to identify data sources internally as well as externally for the solutioning process. This will also include being able to clean and blend data as needed for analysis further downstream in the predictive and prescriptive analytics stack. This individual will also perform complex analytical modeling using pre-built machine learning algorithms, as well as building custom algorithms. The end goal is to create actionable insights that will be implemented in the market to drive quantifiable market value.

We believe you should be given the time, space, and trust to do your best work – your way. As part of our transition toward a more digitally oriented, inclusive and employee-focused company, we’re opening this role to candidates near Newport Beach, CA; Omaha NE or Lynchburg, VA as well as those looking to work 100% remote.

Key Responsibilities:
Modeling and Hands-on Analytics (50%): This will involve opportunities to choose the right model to run to get the insights that will be used for the business use case. Models include classification, clustering, statistics and more advanced methods. The models can be pre-built or custom based on the level of precision needed for the outcome. The foresight to envisage and capture metrics related to eventual “value provided” is expected to be included in model design.

Client engagement (25%) : Our models touch on client engagements with Sales, Marketing, actuarial sciences, Operations, Compliance, and other business partners. The Senior data scientist will work with the business partners to frame “the right question to ask”. The scope of client engagement will include managing the analytics project life cycle from initiation, problem framing, insight capture/delivery, operationalization and value capture.

Analytics Practice Research and advancement (25%) : The Senior data scientist will have an opportunity to be an ambassador for the Data Analytics team by spreading analytics knowledge, tools and processes to partner organizations. He/she will opine on and participate in rapidly sourcing, testing, discarding or implement new technologies in the analytics space.

Factors for Success
Proficiency in statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and optimization algorithms
Experience working directly with business partners to provide solutions to complex problems by delivering bespoke advanced models
Technical skills in modeling (AI/machine learning, Python), data processing (Python, SQL, Snowflake or other RDBMS) and visualization (Tableau and/or Power BI)
Ability to work within an “Agile” methodology mindset – to be both fast paced and process-oriented.
Strong communication and interpersonal skills that align with the people-first culture at PL
8+ years of experience, including 5+ years in statistical modelling and analysis
Undergraduate Degree in Engineering, Mathematics or Statistics, or similar quantitatively intensive curriculum

Advantageous for candidacy
Experience in Life Insurance and/or Retirement industry
Experience in group/institutional sales, marketing, pricing, customer journey, customer lifetime value, market segmentation machine learning models
Actuarial background and/or ASA/FSA credentials
Masters’ degree in business or statistics

At Pacific Life, the work we do matters. That’s why you’ll find those who work passionately each day to drive our company forward enjoy job security, flexible scheduling and great opportunities for career growth. If you’re seeking a thriving career doing the type of meaningful work that’s all too rare at a Fortune 300 Company, you’re the perfect cultural fit for our team. #LI-AJ1

How We Help You Succeed:
We’re fostering a culture of shared values across our company by providing generous compensation and comprehensive benefits that allow our employees to find fulfillment and security in personal life and career alike. These include:

Competitive Salary and Benefits

Work-Life Balance & Flexible Scheduling

Medical, dental, and vision as part our commitment to investing in the health and wellbeing of our employees

Two retirement savings plans: 401k savings plan with company match and Company Retirement Contribution (company-paid)

Generous PTO and holiday pay

Warm Colleagues & Inspiring Culture

EEO Statement:
Pacific Life Insurance Company is an Equal Opportunity /Affirmative Action Employer, M/F/D/V. If you are a qualified individual with a disability or a disabled veteran, you have the right to request an accommodation if you are unable or limited in your ability to use or access our career center as a result of your disability. To request an accommodation, contact a Human Resources Representative at Pacific Life Insurance Company.",4,"Pacific Life
3.7","Newport Beach, CA",-1,1001 to 5000 Employees,1868,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1
19,Data Analyst,$42K - $74K (Glassdoor est.),"Location: Cleveland, OH
Description: Our client is currently seeking a Data Analyst!
To apply, send resumes to kjennings@judge.com

This job will have the following responsibilities:
Use a variety of technologies (SQL Server, Oracle, Visual Studio, Microstrategy, Salesforce) and business data to help LendersOne and the Business Unit
Help maintain database to track and report on key member & corporate metrics to drive retention, improve efficiency, and enhance value to all stakeholders
Use data to run a variety of advanced analytic/risk models that can help drive decision-making for both tactical and strategic purposes including assessments of existing products, new products, member consultation, and process improvement

Qualifications & Requirements:
Knowledge in creating SQL queries is highly beneficial. Exposure to Tableau, major databases (Oracle & SQL Server), and CRM’s (Salesforce). Familiarity with SnowFlake and Posman preferred
Background in the mortgage industry strongly preferred, or experience in banking/financial services industries (investments, trusts, portolios, financial assets)
Strong reporting skills in MS Excel (pivot tables, macros, etc.) and MS Access
A highly analytical ability, yet skilled at distilling complex ideas and data into meaningful and actionable business insights

Contact: kjennings@judge.com
This job and many more are available through The Judge Group. Find us on the web at www.judge.com",4,"The Judge Group
3.5","Cleveland, OH",-1,1001 to 5000 Employees,1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1
20,Data Scientist/Data Science Instructor,$42K - $74K (Glassdoor est.),"About Us
Just as the field of Data Science is growing and ever-changing, so is our team: we’re on the hunt for talented instructors who are passionate about what they do and want to make a difference in the education of the world’s up-and-coming data scientists — our students.
The NYC Data Science Academy prides itself on housing the most comprehensive 12-week intensive boot camp in data science methodologies, providing theoretical, practical, and hands-on knowledge to our scholars. We nurture top talents in the industrial & academic world into industry-ready data scientists, by equipping them with knowledge, technical skills, and insights aiming at maximal impacts to the business world. We adapt faster than the quickest machine learning algorithms out there — with content that reflects research and application in the growing industry and teaching expertise which goes beyond extraordinary.
That’s where you come in.
From our part-time weekend/evening classes to our part-time online and full-time in-person boot camps, our courses are both designed in-house and taught by our robust team of data scientists and engineers. Instructors have the opportunity of taking part in corporate training and consulting client projects, building both data science and big data solutions. We encourage collaboration and positive change in not only our students and clients but also in our team. Nerding out is also highly encouraged.
Responsibilities
Train in-person or online boot camp students, the next generation of data scientists, on a wide range of topics ranging from statistics, probability, SQL, R/python coding, data analysis, machine learning, deep learning, and big data, etc.
Develop, evaluate, and maintain cutting-edge technical content for training experiences relevant to audiences with a diverse set of educational backgrounds and industry experience.
Tailoring teaching content for both corporate and client training.
Guide and mentor our students inside and outside of the classroom for their industry-ready projects. Help to orient our students’ learning toward the target industries.
Lead by example as a data scientist, to be an excellent role model for our industry-ready students.
Cooperate with marketing/admission teams by participating in the student enrollment/admission procedure and by developing relevant content for them.
Participate in periodic training workshops to sharpen the relevant skill-sets.
About You
Minimum of a Master’s Degree in a Quantitative Science, Technology, Engineering, or Mathematics-related field; Computer Science and Statistics preferred.
Proficiency in statistical computing/machine learning and/or programming in R and/or Python.
Experience/extensive knowledge in R or Python data analysis.
Teaching experience in undergraduate or graduate level coursework in STEM required.
Demonstrated experience/knowledge of Statistics and Machine Learning from both theoretical and applied perspectives.
Experience in developing a curriculum or providing training in a client-facing endeavor.
A good sense of the relevance of academic data science to industrial applications.
Forward thinking with a strong growth mentality, i.e. constantly strengthening yourself on all fronts relevant to the growth of our school.
Passionate about teaching and helping your students succeed in their careers.
A team player who can multitask if necessary and can step up to new challenges in a growing company.
Perks
Competitive salary, adjustable hours, and flexible vacation policy.
Benefits include 401k retirement plan and medical, dental, vision insurances.
Opportunity to train, research, and learn in the field of data science on-the-job; a chance to interact with active data science communities through conferences, Meetup events, etc.
Completely stocked snack pantry.
High-quality computational equipment.",4,"NYC Data Science Academy
4.6","New York, NY",-1,1 to 50 Employees,2014,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,-1
21,Senior Marketing Executive,$42K - $74K (Glassdoor est.),"Senior Marketing Executive

Job Summary:
Reporting to the CMO, the Senior Marketing Executive will be a key member of the Marketing team and work closely with the Digital, Business Development and Sales teams to support the implementation of the US marketing communications program of activity.
Role and Responsibilities:
Implementation of the Regional marketing plan ‘on time’ and within budget.
Identification of relevant industry events, management of event calendars and managing all of the logistics, pre-planning and post-event planning around national and international events
Oversee print quotes and stocks of brochureware, exhibition graphics and signage
Attend customer events and tradeshows as and when required.
Work with the Marketing Manager and the regional leadership to generate and deliver all relevant collateral, both digital and print in a timely manner and within budget
Develop and deliver powerpoint decks to support the sales and business development activity
Identify, source and collate graphics and imagery for use on all business collateral
Work with the Marketing Manager to support the delivery of the annual US Symposium
Work with the Digital Manager to ensure US web content is provided on time and in the right formats
Assist Marketing Manager in generating reports to demonstrate ROI from communications investments
Working with the global Marketing team to update content, announcements and imagery for LUCY (company intranet) and provide this to the Digital Manager
Supporting all US communications initiatives as required

Desired experience and skills:
7+ years’ experience working in a busy marketing or sales department is essential
Relevant bachelors’ degree in marketing, communications, PR
Creative, energetic, positive and proactive person
Experience with InDesign (required) and Adobe Illustrator (preferred)
Highly skilled in Microsoft Office Suite
Experience with marketing management, inbound marketing, event management, and digital marketing
Ability to work in a busy communications department, meet deadlines, work on multiple projects simultaneously
Prioritise & to work under pressure
Ability to work on own initiative and make decisions

Are you looking for a career with a leading global organization, working on a dynamic range of projects? Linesight has been providing professional consultancy services, management support and strategic advice to the global construction industry since 1974. We offer you the opportunity to progress your career, work on exciting projects with world-renowned clients, and be a part of a fast-growing, fast-paced global team.

We have deep domain knowledge and experience spanning a multitude of sectors including Commercial, Data Centers, Life Sciences, Healthcare, High-Tech Industrial, Hospitality, Education, Residential and Retail. As an organization, we seek out innovative self-starters with the skills to deliver exceptional outcomes for our clients, and the desire to shape the environments in which we live.

Our company provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.",4,"Linesight
4.3","New York, NY",-1,501 to 1000 Employees,1974,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
22,Senior Actuarial Data Scientist,$42K - $74K (Glassdoor est.),"Job Description:
Pacific Life is investing in bright, agile and diverse new talent to ensure we continue to innovate and strengthen relationships with our policyholders. That’s why we’re actively seeking a talented Senior Data Scientist to join our team and take part in our people-first culture.

As a Senior Data Scientist, you’ll play a key role in Pacific Life’s growth and long-term success by providing model driven insights to business partners such as Actuarial sciences, Compliance, Operations, IT, Sales and Marketing in a Do/Partner/Support model. If you’re experienced in Data Science and have managed projects with business partners to deliver insights through rapid hypothesis testing, you’re a great fit for this role. Technical capabilities aside, if you’re a mission-driven self-starter who thrives in a fast-paced, collaborative culture, you’re a perfect fit for Pacific Life.
While joining the Advanced Analytics team, you’ll ensure maximum business impact with analysis that guides strategic decisions for the business. Currently, our profitable team is working on several exciting projects with our business partners. We are employing Machine Learning, unstructured data, and cutting-edge data structures, while also working to drive ROI through more tried and true methods including General Linear Models, clustering and decision tree-based methods. We also have a heavy emphasis on empowering all functions to build models and perform analysis themselves through our Community of Practice.
Reporting to the Director of Advanced Analytics, the ideal candidate will be able to work with business units to understand their needs and hypothesize on potential analytical solutions. He or she will work independently to identify data sources internally as well as externally for the solutioning process. This will also include being able to clean and blend data as needed for analysis further downstream in the predictive and prescriptive analytics stack. This individual will also perform complex analytical modeling using pre-built machine learning algorithms, as well as building custom algorithms. The end goal is to create actionable insights that will be implemented in the market to drive quantifiable market value.
We believe you should be given the time, space, and trust to do your best work – your way. As part of our transition toward a more digitally oriented, inclusive and employee-focused company, we’re opening this role to candidates near [Newport Beach, CA; Omaha NE or Lynchburg, VA] as well as those looking to work 100% remote.

Key Responsibilities:
Modeling and Hands-on Analytics (50%): This will involve opportunities to choose the right model to run to get the insights that will be used for the business use case. Models include time series, clustering, statistics and more advanced methods. The models can be pre-built or custom based on the level of precision needed for the outcome. The foresight to envisage and capture metrics related to eventual “value provided” is expected to be included in model design.
Client engagement (25%) : Our models touch on client engagements with Quantitative actuarial sciences, Compliance, Sales, Marketing and other business partners. The Senior data scientist will work with the business partners to frame “the right question to ask”. The scope of client engagement will include managing the analytics project life cycle from initiation, problem framing, insight capture/delivery, operationalization and value capture.
Analytics Practice Research and advancement (25%) : The Senior data scientist will have an opportunity to be an ambassador for the Advanced Analytics team by spreading analytics knowledge, tools and processes to partner organizations. He/she will opine on and participate in rapidly sourcing, testing, discarding or implement new technologies in the analytics space.

Factors for Success
Proficiency in statistical analysis, quantitative analytics, forecasting/predictive analytics, multivariate testing, and optimization algorithms
Experience working directly with business partners to provide solutions to complex problems by delivering bespoke advanced models
Technical skills in modeling (AI/machine learning, H2O driverless AI, R and/or Python), data processing (Alteryx, Tableau Prep, SQL and/or Knime) and visualization (Tableau and/or Power BI)
Ability to work within an “Agile” methodology mindset – to be both fast paced and process-oriented.
Strong communication and interpersonal skills that align with the people-first culture at PL
8+ years of experience, including 5+ years in statistical modelling and analysis
Undergraduate Degree in Engineering, Mathematics or Statistics, or similar quantitatively intensive curriculum

Advantageous for candidacy
Experience in Life Insurance and Retirement industry with an actuarial bent
ASA/FSA designation or progress towards one
Business related Masters’ degree

How We Help You Succeed:
We’re fostering a culture of shared values across our company by providing generous compensation and comprehensive benefits that allow our employees to find fulfillment and security in personal life and career alike. These include:

Competitive Salary and Benefits

Work-Life Balance & Flexible Scheduling

Medical, dental, and vision as part our commitment to investing in the health and wellbeing of our employees

Two retirement savings plans: 401k savings plan with company match and Company Retirement Contribution (company-paid)

Generous PTO and holiday pay

Warm Colleagues & Inspiring Culture

EEO Statement:
Pacific Life Insurance Company is an Equal Opportunity /Affirmative Action Employer, M/F/D/V. If you are a qualified individual with a disability or a disabled veteran, you have the right to request an accommodation if you are unable or limited in your ability to use or access our career center as a result of your disability. To request an accommodation, contact a Human Resources Representative at Pacific Life Insurance Company.",4,"Pacific Life
3.7","Newport Beach, CA",-1,1001 to 5000 Employees,1868,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1
23,Data Analyst,$42K - $74K (Glassdoor est.),"At eXcell, we set you up for job success right from the start. Our precision recruiting process aligns the right fit for the right people.

We are looking for a Data Analyst to manage a data pipeline including data sourcing, cleaning, validation, and publishing. This work will expose you to teams from all parts of the client’s large corporation as you build a valuable data analysis solution. The data being worked on for this project involves measuring carbon emission equivalents for customer reporting.

You will test the data at each step of the pipeline both manually using various scripting languages and with automated testing and monitoring that you will write functional specifications for. You will work with developers who build, maintain, and support the data pipeline as a production system that is demonstrably accurate, robust, and maintainable.

Qualifications:
1+ year(s) of hands-on full-time data analysis and query language work with large and diverse data sources
1+ year(s) of experience with database projects including defining data dictionaries, describing data relationships, building data pipelines, and database performance options
Hands-on coding or scripting experience and a desire to learn new database scripting languages
Strong technical background and foundation in software engineering principles
Self-motivation, self-direction, and experience in situational leadership
Excellent written and oral communication and strong cross-team collaboration skills
Ideally, the candidate will have hands-on experience with COSMOS, SCOPE queries, Cosmos DB, Kusto Query Language, and SQL Server
Must be able to attend meetings in PST time zone, must have good internet connectivity, and will need to provide weekly status updates
Security background check required

W2 only, no Corp to Corp. We are unable to sponsor H1B visas at this time. **eXcell™ Supports Equal Employment Opportunity** eXcell™, a division of CompuCom® Systems, Inc., a global company headquartered in Bellevue, Washington, provides IT staffing services and solutions to Fortune 1000 companies as well as small and medium business. For more information, visit www.excell.com.",4,"eXcell
4.2","Redmond, WA",-1,201 to 500 Employees,2001,Subsidiary or Business Segment,IT Services,Information Technology,$25 to $50 million (USD),-1
24,Image Data Scientist - Computational Pathology,$42K - $74K (Glassdoor est.),"At Reveal, we believe that data matters. Help us use the power of data to innovate the field of pathology and improve global healthcare. Our proprietary deep learning-based platform, ImageDx™, delivers scientists and pathologists a novel class of actionable, quantitative data to accelerate research and enhance patient care.
We are seeking an enthusiastic and talented image data scientist to join our computational pathology team. The successful candidate will be a key member of the team developing new technical approaches for our computer-assisted diagnosis digital pathology products. This is an excellent opportunity to work on challenging, interesting projects with great potential for significant societal impact.
The successful candidate will enjoy working in a highly collaborative environment developing, cutting-edge products. Excellent communication and creative problem-solving skills are required. Previous experience in digital pathology, high content screening, or large biomedical image sets is a plus.
Qualifications:
MS or PhD in computer science or related field, preferably in machine learning/computer vision
5 years of hands-on development experience of complex machine learning and deep learning systems for image analysis, segmentation, classification and object detection using modern frameworks and tools such as TensorFlow, Keras, PyTorch, etc.
Demonstrated expertise in large scale analytics development and deployment
Engineering experience with CI/CD, Docker, K8, HPC a strong advantage
Experienced in writing peer-reviewed scientific manuscripts
Reveal offers a competitive salary, equity and benefits package:
An open, collaborative and engaged team focused on making a difference
Flexible work schedule with the ability to work remotely
4 weeks paid leave per year with extended holidays and team-approved leave
Team Building events including company lunches and outings
Healthcare plans including medical (HMO & PPO), vision, and dental
Employer-paid life insurance
Related keywords: data scientist, data science
Job Type: Full-time
Benefits:
Dental insurance
Disability insurance
Employee assistance program
Flexible schedule
Health insurance
Life insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Education:
Master's (Preferred)
Experience:
Clinical Trials: 1 year (Preferred)
Work Location:
Fully Remote
Company's website:
revealbio.com
Benefit Conditions:
Only full-time employees eligible
COVID-19 Precaution(s):
Remote interview process
Virtual meetings",4,Reveal Biosciences,"San Diego, CA",-1,-1,-1,-1,-1,-1,-1,-1
25,Senior Data Scientist,$42K - $74K (Glassdoor est.),"Driven by our mission to make it easier to understand, navigate, and pay for healthcare, Collective Health is evolving the way health benefits work.

The Analytics and Business Intelligence team is a cross-collaborative team working with nearly all departments in the company. We are a creative and compassionate, data-driven group of actuaries, analysts, and data scientists. We work together on larger projects but we also spend time driving our own analyses and working directly with internal stakeholders.

This role is critical to our advanced data-driven decision making processes for the product development organization as well as other business intelligence stakeholders. You will master our varied types of data from healthcare claims data, digital engagement data, product performance data, and operational data, and design and execute statistical and analytical methodologies for estimating ROI and quantifying business opportunities. You will have a meaningful role with high visibility across the company and the opportunity to mentor and collaborate with others.

What You'll Do
Develop data driven advanced models for estimating impact or ROI of our business activities
Propose novel data sources or data science methods to augment insights
Continually learn about company and product priorities and maintain collaborative relationships across the company
Collect information on the needs and desired outcome of a project including identifying cross functional stakeholders, clarifying deadlines, and understanding the larger goal and business need for the project
Understand how to identify and utilize data sources to answer specific business questions
Develop and maintain data documentation for your work and underlying source data
Present your data findings to key leaders and stakeholders
Research and propose Data Science models for our business needs (10%)

Developing and Reviewing Code for Data Science models (65%)

Meeting with Internal Stakeholders (15%)

Strategic Planning and Support of Data Expertise and Efficiency Across the Company (10%)

Your Skills Include
Expert coder in one language and sufficient coder in one or more additional coding languages (e.g. python, r, sql, stata, html, SAS, Matlab, etc…)
Stakeholder management and ability to 80/20 (navigate efficient first order solutions and understand the benefit of pursuing further model refinement)
Able to mostly autonomously explore and execute advanced analytical/statistical techniques with the guidance and support of your manager and colleagues
Ability and willingness to learn/develop new data collection and ETL techniques and data analysis tools as needed
Understanding of basic regression and statistical techniques such as how to run and interpret an OLS regression, histogram, percentile, or t-statistic
Nice to Have
Health care data experience
Business Intelligence analytics experience in healthcare or tech field
Passion for understanding healthcare member and self-funded insurer experience and optimizing for both
Comfort presenting your findings and willingness to share your time and skills to better the skills of those around you
Collective Health is a technology company simplifying employer healthcare to make health insurance work for everyone. With more than 200,000 members and over 45 enterprise clients—including Pinterest, Red Bull, Restoration Hardware, Activision Blizzard, and more—our technical and customer experience teams are reinventing the healthcare experience for forward-thinking employers and their people across the U.S.

Collective Health is headquartered in San Francisco, CA, with additional offices in Chicago, IL, and Lehi, UT. Founded in 2013, Collective Health is backed by the SoftBank Vision Fund, DFJ Growth, PSP Investments, NEA, GV, G Squared, Founders Fund, Maverick Ventures, Mubadala Ventures, Sun Life, and other leading investors. For more information, visit us at https://www.collectivehealth.com

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

Collective Health",4,"Collective Health
3.1","San Francisco, CA",-1,201 to 500 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
26,Machine Learning Engineer,$42K - $74K (Glassdoor est.),"Job Summary
We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products for Research and Development in the Medical Field. ML Engineer responsibilities include creating machine learning models and retraining systems. Transform Data Science prototypes to production-grade solutions. Responsible for implementing various algorithms for automated feature extraction, dataset augmentation, optimizing runtimes of neural network algorithms, and building higher level abstractions for various common AI/ML techniques.
Responsibilities:
Study and transform data science prototypes
· Design, code and deploy machine learning systems capable of processing large volumes of data
Design and develop machine learning systems to create, train and deploy ML models
Develop machine learning applications according to requirements
Establish reusable data processing pipelines to enable rapid re-training and iteration through different ML methodologies
Select appropriate datasets and data representation methods
Design experiments and analysis methodologies that are statistically rigorous
Run machine learning tests and experiments
Perform statistical analysis and fine-tuning using test results
· Tailor and deploy software tools, processes and metrics
· Serve as a subject matter expert
Requirements:
· Proven experience as a ML Engineer or similar role
· Experience with supervised, unsupervised, reinforcement learning algorithms
· Understanding of data structures, data modeling and software architecture
· Knowledge of ML frameworks such as Keras/Tensorflow/Theano/PyTorch and libraries (like scikit-learn)
Keep abreast of developments in the field
· Ability but to write robust code in Python, Java or equivalent modern programming language
· Proficiency in SQL, big data technologies and working with large data sets
· Works independently, able to manage multiple projects simultaneously
· Deep curiosity and a demonstrated ability to craft original solutions
· Highly communicative with collaborators and managers
· Proactive in seeking opportunities for innovation
· Ability to deal with ambiguity and deliver results in a fast-paced environment
· Dedicated and Self-Motivated
· Team collaboration and strong written and verbal communication skills
· Ownership and urgency across all responsible projects
· Proficient in Calculus, Statistics, and Linear Algebra
· Ability to work with cross-functional team to turn ideas into working solutions
Education & Experience:
Requires Master’s Degree in Computer Science or Equivalent
2-5 years verifiable employment using requirements above. May substitute internships and projects for years of experience.
3-5 years Software Development Experience is preferred
1-2 years Networking Experience is preferred
Benefits
· Competitive Pay
· Health, Dental & Retirement
· Continuing Education available
Salary
· DOE
Job Type: Full-time
Experience:
relevant: 1 year (Preferred)
Machine Learning: 1 year (Preferred)",4,Ophthalmology Specialists of Texas,"Abilene, TX",-1,-1,-1,-1,-1,-1,-1,-1
27,Data Scientist,$42K - $74K (Glassdoor est.),"THE TEAM YOU WILL BE JOINING:
One of the largest providers of high-quality, single-family residences in the United States.
A team of hard-working individuals who take pride in providing the highest quality of safety, security, and stability.
A dynamic, fun, and goal-oriented company.
WHAT THEY OFFER YOU:
In addition to outstanding training, they host town hall meetings to encourage growth, knowledge sharing and a good time.
Competitive performance-based bonuses.
Comprehensive healthcare coverage for you and your family, parental leave, paid time off, and paid holidays
WHY THIS ROLE IS IMPORTANT:
Offers opportunity to use upcoming technologies to help preform financial engineering
Will be developing applications using Java/Hibernate/Vaadin
The applications that are developed will be to support the acquisition, leasing, and management of different properties and homes
Opportunity to develop integrations with various levels of Real Estate startups
Opportunity to analyze various sets of data to help identify various trends along with optimizations
THE BACKGROUND THAT FITS
3-5 years of experience sourcing cleaning and validating raw data
Must have experience with ETL processes in Python and SQL
Ability to demonstrate familiarity with data analysis and statistical modeling
Knowledge of visualization tools and libraries
Strong coding skills in Python or Java are preferred
#LI-KC1",4,"AccruePartners
2.6","Charlotte, NC",-1,51 to 200 Employees,2002,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
