,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
38,Data Engineer,$88K - $177K (Glassdoor est.),"Summary of Responsibilities
Codes and develops software applications. Works as part of a development team on the design and implementation of analytical applications, including current Business Intelligence technologies, modern programming languages (Python, Scala, R) and current SQL database skills. Conducts requirement analysis, produces design documents on proposed solutions, and delivers consistent, test-covered, high quality code in a timely fashion. Recommends and completes product revisions or enhancements based on feedback. Develops and maintains documentation as required.
Performs work under minimal supervision. Handles moderate to complex issues and problems, and engages higher-level staff on only the most complex issues as necessary. Possesses comprehensive knowledge of subject matter. Provides coaching, and/or mentoring to a subordinate group.
Preferred Experience and Skills
Four to Eight year of related experience
Technical expertise and detail orientated
Complex problem-solving and critical thinking skills
Analytical thinking skills
Ability to build collaborative skills
Agile/SCRUM methodology experience
Azure DevOps experience
Property and Casualty insurance experience
4+ years of Hands-on experience with SQL databases, SSIS/Informatica ETL, Power BI, Cloud based integration tools.
Knowledge of Data warehousing concepts, and data modeling using Kimball methodology.

Preferred Education and Training
Bachelor’s degree in Computer Science or related field

INDSP",3.9,"West Bend Mutual Insurance Company
3.4","West Bend, WI",-1,1001 to 5000 Employees,1894,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1
39,Data Analyst,$88K - $177K (Glassdoor est.),"Data Analyst
Corporate Headquarters
12575 Uline Dr. Pleasant Prairie, WI 53158

We're passionate about our products because our customers rely on them to run their businesses.

Better together than apart. This position is on-site, and we are looking for good people who share our passion.

Uline is proud to operate as a drug-free workplace. All new hires must complete a pre-employment drug screening.

Position Responsibilities
Write SQL queries to retrieve sales, customer and product data.
Perform ad hoc analysis and create reports to illustrate performance, answer business questions and provide recommendations.
Apply basic and intermediate statistical methods (e.g. data aggregation, regression analysis, time series analysis, etc.) to solve business questions.
Collaborate with pricing team members to create reports, analyses and presentations.
Build relationships with the Merchandising and Logistics teams to develop trust and understand processes.
Create what-if scenarios to quantify the impact due to catalog price or vendor cost changes.

Minimum Requirements
Bachelor’s degree. Business, statistics, mathematics or computer science majors preferred.
Proficient in Excel with exposure to SQL, Power BI and statistical methods.
Analytical and organized with relentless attention to detail.
Strong intellectual curiosity with willingness to learn new concepts and tools.

Benefits
Complete insurance coverage that includes medical, dental, vision and life insurance, Flexible Spending Accounts and wellness programs.
401(k) with 5% employer match.
Paid holidays and generous paid time off.
Bonus programs that include annual performance, sales goals and profit sharing.
Scholarship program for children of employees.

Employee Perks
On-site café with executive chefs and seasonal dinner-to-go options.
First-class fitness center with complimentary personal trainers.
Over four miles of beautifully maintained walking trails.
Numerous employee appreciation events throughout the year.
Professional development classes and monthly in-house speakers.

About Uline

Uline is North America's leading distributor of shipping, industrial and packaging materials. We're a family-owned company known for incredible service, our 800+ page catalog of over 37,500 quality products and same-day shipping of our huge in-stock inventory. With over 7,000 employees across 12 locations, it's time you joined Uline.

Uline provides the essential supplies needed to keep organizations operational and productive. To protect the health and safety of our employees, we have modified our normal operating policies in response to COVID-19.

Each resume submitted gets individually reviewed by our team and retained for 24 months in case a great opportunity opens for you to join our Uline family.

EEO/AA Employer/Vet/Disabled
Uline is a drug-free workplace.

#LI-LP1
#CORP",3.9,"Uline
3.7","Pleasant Prairie, WI",-1,5001 to 10000 Employees,1980,Company - Private,Wholesale,Business Services,Unknown / Non-Applicable,-1
40,Senior Software Engineer,$88K - $177K (Glassdoor est.),"ABOUT THE JOB
Contracts are the most important document in global commerce. They are also universally a pain. They slow down commerce. People cannot afford to send them to attorneys, because they are too expensive and too slow for the average transaction. Attorneys cannot afford to review them faster or cheaper because they have not had the technology that allows them to deliver contract reviews at scale. Moreover, once contracts are signed, the world cannot keep track of them. It buys databases, and then struggles to keep them organized. Everyone builds a library, but the books are in a mess on the floor.
LegalSifter is growing quickly, and we need someone to join or team as a senior software engineer on our software engineering team, working collaboratively with our Data Science team. We have a team of top-notch software engineers. We are looking for someone to help us consistently deliver the kind of world-beating product outcomes that we all signed up for when we joined this venture. Success in this role will require technical excellence as follows:
SKILLS
Demonstrable experience modelling our core values in career to date.
Provide ongoing maintenance, support and enhancements in existing systems and platforms.
Design, develop, test, deploy, maintain and improve software in an agile environment.
Manage individual project priorities, deadlines and deliverables.
Strong listener.
Creative.
BS degree in Computer Science, similar technical field of study, or equivalent practical experience; Master's, PhD degree, or further education / equivalent experience in engineering computer science or another technical related field is preferred
Software development experience in one or more general purpose programming languages including, but not limited to: Java, C/C++, C#, Objective C, Python, or JavaScript.
Preferred experience with deploying a global application using cloud technologies at scale. AWS and Docker experience preferred.
Clear desire to go on the rollercoaster ride of their working life.
ABOUT LEGALSIFTER
LegalSifter makes contracts easier. We have two primary products:
LegalSifter: Artificial intelligence software that reads a contract and gives advice before a client signs, reducing risk, lowering cost, and saving time.
Sifter Concierge: A contract librarian service that organizes contracts for clients using artificial intelligence software, paralegals, and attorneys.
We build simple, affordable artificial intelligence products embedded with expertise. We are doing this to make global legal support affordable. We want to empower people with artificial intelligence, not replace them.
OUR MISSION
To bring affordable legal services to the world by empowering people with artificial intelligence.
OUR CORE VALUES
Speed: We work fast.
Security: We are vigilant and committed to maintaining the privacy of client data.
Humility: We use our energy to serve others; we are lifelong learners.
Intelligence: We operate with aligned visions, strategies, plans, and budgets.
Boldness: We are transparent, courageous, and unafraid to make mistakes.
Balance: We work flexibly to keep promises to teammates, shareholders, clients, friends, and family.
OUR STRATEGY
We sell our products directly to companies and law firms that are interested in improving their efficiencies, lowering their risk, and improving the quality in their contract processes. We also work with law firms to combine their legal advice with our artificial intelligence to create co-branded contract review software that law firm clients buy directly from the law firm. Law firms increase revenues, expand margins, and make their clients happier with more affordable legal products. We also work with contract lifecycle management software companies to provide contract librarian services to their clients who are dissatisfied because they cannot organize their contracts.
LegalSifter is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.
Job Type: Full-time
Benefits:
401(k)
Dental insurance
Disability insurance
Employee assistance program
Flexible schedule
Flexible spending account
Health insurance
Paid time off
Parental leave
Vision insurance
Supplemental Pay:
Bonus pay
COVID-19 considerations:
We are remote right now with only exceptional visits to the office.
This Company Describes Its Culture as:
Detail-oriented -- quality and precision-focused
Innovative -- innovative and risk-taking
Team-oriented -- cooperative and collaborative
Company's website:
www.legalsifter.com
Company's Facebook page:
https://www.facebook.com/legalsifter
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
Temporarily due to COVID-19",3.9,"LegalSifter, Inc.","Pittsburgh, PA",-1,-1,-1,-1,-1,-1,-1,-1
41,Digital Marketing Specialist,$88K - $177K (Glassdoor est.),"About SubjectWell
SubjectWell is a venture-backed technology company on an unstoppable mission to disrupt the antiquated $100 billion-dollar clinical trial patient recruitment sector. Almost all clinical trials fall behind schedule, leaving patients unable to access the most promising treatments and pharmaceutical and biotech companies unable to quickly carry their innovations to market. SubjectWell was founded by two entrepreneurs on their third successful startup, to unlock the potential of a true marketplace for clinical trials. We leverage proven data science and performance marketing techniques to hit a hard reset to the massive patient recruitment challenge that sits at the critical nexus of speeding delivery of the best therapeutics to the world.
Here's your chance to really make a difference, both in your career and in the lives of millions.
About the position
SubjectWell is seeking a Digital Marketing Specialist to plan, execute and optimize our paid advertising campaigns on Facebook, Google and other ad networks. This role will grow to support additional areas of digital marketing as we explore new traffic sources, including email marketing, SEO and content marketing . This position reports to the Director of Performance Marketing.
The ideal candidate must be highly organized and have experience with paid social and display advertising (specifically Facebook and Google), media buying and management, and conversion rate optimization.
Responsibilities and Duties
Manage and optimize paid ads on platforms, including Facebook and Google
Monitor and adjust campaigns daily
Compile and report performance metrics across marketing and advertising channels, making strategic recommendations to improve ROI
Moderate and respond to comments on social media ads
Collaborate with performance marketing team on optimization ideas and set up tests to continually improve performance
Proactively optimize ad ROI through audience targeting strategies, bidding models, creative optimization and landing page variants
Provide recommendations on new buying strategies and marketplace opportunities
Collaborate with development team and digital designer to ensure registration flows function as intended and track necessary data
Configure and execute email marketing campaigns including user-defined journeys, A/B tests and list management/segmentation
Qualifications and Skills
2-4 years of hands-on management of Facebook ad campaigns
At least 1 year of experience in Google Ads (search and display)
Familiarity with pixel and conversion tracking methodologies, preferably via Google Tag Manager
Experience writing and testing ad copy
Experience in A/B, multivariate and split testing strategies and execution
Proficiency in email marketing campaign building and platforms, e.g. MailChimp, Emma, Pardot.
Highly organized and detail-oriented
Analytical and data-driven
Knowledge of related digital marketing disciplines such as content marketing and SEO, a plus
Benefits
Full Medical, Dental, and Vision Benefits
401(k)
Company stock options
Paid time off
Paid holidays
Casual office",3.9,SubjectWell,"Austin, TX",-1,-1,-1,-1,-1,-1,-1,-1
42,Senior Growth Manager,$88K - $177K (Glassdoor est.),"What We'll Call You:
Senior Growth Manager

Our Purpose:
Nakedwines.com is revolutionizing the way we enjoy wine by connecting everyday wine drinkers with the world's best winemakers.

Funding winemakers upfront gives us a chance to support independent producers without the stressors or costs of the three-tier system - and allows us to offer customers site-exclusive wines for a best-in-the-business price point,which unlocks a huge target market.

We are the largest direct-to-consumer online wine business in the USA, shipping over 1 million cases a year (!) with plenty of growth and have ambitiously growth plans ahead.

Our global team is entrepreneurial by nature, obsessive about customer experience and performance-driven, which makes this a place where you will be inspired to grow personally as well as professionally.

Your Purpose:
Drive rapid new customer growth by scaling investments across multiple channels. Manage the strategy, performance, optimization and seek out the trends and opportunities we're missing.

To nail your job you will:
Manage new customer acquisition investments in new channels from strategy, to budgeting and execution with the goal of converting new prospects and reactivating lapsed customers.
Optimize channels through audience selection and analysis and own the creative strategy for each campaign.
Buy the media, deploy campaigns and ensure we are operationally set up for success.
Drive innovation across subchannels by testing and identifying new opportunities to scale further.
Track and optimize campaign performance analytics to develop growth strategies, and proactively identify data trends to guide decision-making.
Manage large channel budgets, marketing expenses, and invoices.
Work closely with internal teams (Data Science & Analytics, Brand/Creative, Finance, Legal, etc.) to prioritize and execute programs.
Manage relationships with external agencies and data/media vendors.
We'll love you because:
Are a customer acquisition pro with a proven track record in building and scaling paid marketing channels
Have previous experience in paid media channels, managing sizable budgets
Know how to manage relationships with external vendors
Are fluent in direct response KPI's such as CAC, CPA, CPM, CVR, and LTV
Think strategically, are data-driven and detail-oriented
Understand how to optimize investment for both scale and efficiency
Negotiate like a pro and effectively manage relationships
Highly adaptable and comfortable working in a fast-paced, ever-changing environment
Are smart but humble
If you fit the bill, then we want to hear from you - submit your online application today!",3.9,"NakedWines.com
4.7","Napa, CA",-1,201 to 500 Employees,2008,Company - Public,Food & Beverage Stores,Retail,$100 to $500 million (USD),-1
43,Assistant Production Underwriter - Cyber Security Insurance,$88K - $177K (Glassdoor est.),"Client Description
Our client is a leading provider of cyber insurance and security, combining comprehensive insurance and proactive cyber security tools to help businesses manage and mitigate cyber risk. They deliver industry-based cyber risk insurance support to insurers of all types and sizes. They provide turnkey product development, underwriting, claims management, loss control, and marketing services. Their partners benefit from the ability to offer market-leading coverage and resources to policyholders without the assumption of risk or expense of building a cyber risk department. The dedicated team of insurance and cyber-risk experts maintains a creative and flexible culture to keep up with the evolving nature of our industry. They value their long-standing relationships with brokers, agents, and wholesalers and provide them continued support for all our programs.
Job Description
The Production Underwriting Assistant will be responsible for working closely with the organizational leaders on business across all U.S. territories. You’ll be well versed in underwriting and analysis of cyber policies across various industry sectors ranging from SME to mid-market and large accounts, as well as having the ability to support and coordinate business development.
This position is a direct hire role working at our client's Chicago Loop and/or Skokie, IL location under their employment structure.
What you'll do:
Underwrite new business cyber policies and larger key renewals for the U.S
Performing rate, quote, and bind functions for cyber (insurance) program management business using E-commerce sales platform and direct relationships with partners.
Analyzing data and generating reports for management and international carrier partners; familiarity with reporting tools such as Tableau and others.
Work with distribution partners to service existing accounts and annual renewals.
Underwriting policyholders using pre-established pricing and risk selection guidelines.
Support developing new programs and other initiatives to drive business for the firm.
Working with our technology team to expand IT capabilities, troubleshoot issues and test.
Work with broker partners to place specialty risks through Lloyds of London marketplace
Put up quotes and process data in an efficient manner in line with service standards.
Analyze competitive market strategies through analysis of related product, market, or share trends.
Synthesize current business intelligence or trend data to support recommendations for action.
Manage timely flow of business intelligence information to users.
Collect business intelligence data from available industry reports and field reports.
Identify and analyze industry trends with business strategy implications.
Analyze technology trends to identify future product development.
Identify or monitor current and potential customers, using business intelligence tools.
Maintain or update business intelligence tools, databases, dashboards, systems, or methods.
Identify or monitor current and potential customers, using business intelligence tools.
Maintain or update business intelligence tools, databases, dashboards, systems, or methods.
Who you are:
High attention to detail.
Operate effectively under pressure.
Maintain high numerical accuracy.
Excellent communications skills with the ability to communicate confidently and effectively with key partners.
Confident, energetic and assertive.
Courtesy and patience with a flexible attitude.
Exceptional drive and work ethic.
Strong technology proficiencies including Microsoft Office, Spreadsheets, CRM, E-signature, Form/survey tools, Agency management systems.
Hold a BA in CS, Statistics, Data Sciences, or similar preferred.
What you'll enjoy:
Competitive base compensation plus potential bonus!
Health Insurance benefits.
Work flexibility: Chicago Loop and Skokie locations with opportunity to work remote.
Ability to work in growth industry and organization.
Access to company ownership.
Entrepreneurial environment and structure.
Our client is an equal opportunity employer and value diversity at our company. They do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",3.9,"Acquirent
3.8","Skokie, IL",-1,51 to 200 Employees,2004,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1
44,Director - Data and Analytics,$88K - $177K (Glassdoor est.),"Main Objective:
The Director of Data & Analytics defines the data and analytics strategy and data governance program for the organization. The director will manage and lead in the planning, evaluating, and selecting the right data science capabilities for the enterprise and helping distributed analytics staff to have the best Data and Analytic skills, processes, and technologies possible. The Director serves as an advisor to the leadership team to develop and deliver enterprise-wide solutions for complex data challenges, including developing and applying algorithmic models to derive insights, improve decision making, and automate processes.

Key Responsibilities:
Defining Data & Analytics Strategy: Identifies and standardizes the use and governance of data and analytics. This includes the governance of data and algorithms used for analysis, analytics applications and automated decision making. Creates value by unlocking and sharing data and information in ways which will spur innovation.

Establishing Data Governance: Cascades from data strategy into data governance to promote data access, quality, and analytical capability. Governance can include a knowledge worker training program, a data stewardship model, and data standards. Develops and maintains controls on data quality, interoperability, and sources to effectively manage risk associated with the use of data and analytics. Strives to reduce the cost of managing data and increase the value of the data.

Identifying and Defining Data & Analytics Investments: Works with business and IT leaders to identify areas of technical needs for future data science capabilities. Drives the development and deployment of the data and analytics platform. Identifies and prioritizes business projects and enterprise data initiatives utilizing data science capabilities.

Advising and Reporting: Serves as the Data Analytics technical advisor. Represents the data and analytics team and enterprise data stewards at leadership meetings and conferences. Develops and gives oral presentations on the power and value of data. Leads and/or serves on steering committees and helps leadership use its data effectively at these meetings.

Facilitating Internal and External Collaboration: Collaborates with industry data experts to allow a proactive approach to improving insights derived from various data sources. Applies expert knowledge and mastery of advanced mathematics/statistical/computer science methods, theories, and standards to analyze enterprise results and reports, relevant external publications, and conference papers. Recommends and pursues collaboration and provides appropriate technical guidance to ensure the success of such collaborations. Interacts with business areas and IT on data and analytics solutions.

Identifying Opportunities for New Data Products: Lead strategy development for data and analytics products to ensure the program becomes pervasive throughout the organization and helps enable new revenue streams. To support these endeavors, collaborate with the CIO to ensure that digital products are released on time, on budget and with high quality. Be a champion for the information services and related data and analytics capabilities.

Skills and Competencies:
Excellent written, verbal, and interpersonal communication skills

Expertise in data governance, data quality metrics, data analytics capabilities, and data lakes

Ability to promote collaboration by unifying teams, setting common goals and incentivizing collaborative behavior

Strong ability to build credibility, organize effectively, solve problems quickly, communicate clearly, and harmonize diverse and competing interests

Qualifications and Experience

Bachelor’s degree in Data Science, Management Information Systems, Statistics, Analytics, Econometrics, or equivalent required; MBA/Master’s degree preferred.

15 years of progressively responsible relevant experience in data management, including creating partnerships, implementing data governance, and understanding the underlying technologies needed to enable data innovation across a midsized or large organization required.

Experience in computer programming, query languages, and internet based data visualization platforms such as Tableau preferred.

Demonstrated experience with developing data strategy, policies, and procedures, as well as successfully executing programs that meet or exceed expectations in a dynamic environment; experience creating tools and capabilities to assist with data discovery & collaboration, ensure data quality, and to load, clean, enrich, manage, and share data and metadata from a variety of sources required.

Familiarity with big data technologies (e.g. Hadoop, HBase) and Extract Transform Load (ETL) tools required.

Reasoning Ability:
Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to interpret an extensive variety of technical instructions in analytical or diagram form and deal with several abstract and concrete variables.

All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.

Nearest Major Market: Naples",3.9,Arthrex,"Naples, FL",-1,-1,-1,-1,-1,-1,-1,-1
45,HPC Linux Engineer,$88K - $177K (Glassdoor est.),"DST’s goal is to help our customers do more science in the HPC environment. We focus on the end user experience with education, empowerment and collaboration. We are looking for a HPC Linux Engineer to join our team!
Responsibilities:
· Onsite HPC system administration
· Application support
· Manage services for the customer's HPC systems
Requirements:
· At least 2-10 years of experience of linux system administration
· High performance computing system administration
· Linux clustering
· High performance networking
· High speed storage
· HPC applications
· Scripting
· Troubleshooting
· Great support mind-set
Job Type: Full-time
Pay: $75,000.00 - $110,000.00 per year
Benefits:
Dental insurance
Health insurance
Life insurance
Paid time off
Retirement plan
Vision insurance
Schedule:
8 hour shift
Education:
Bachelor's (Preferred)
Work Location:
One location
Work Remotely:
No",3.9,Data In Science Technologies,"Memphis, TN",-1,-1,-1,-1,-1,-1,-1,-1
46,Director of E - Commerce,$88K - $177K (Glassdoor est.),"About Us
We are a vertically integrated manufacturer and global sexual wellness brand. Working with talented and dedicated teams you will be instrumental in leading and scaling our entire e-commerce / marketplaces operations. We are looking for a high level high performance leader with vast experience to scale our startup retail division.
Your Role
Strategize and implement sales and marketing strategies with cross functional teams
Manage and grow our B2B , D2C websites — You are an experienced leader with at least 5 years of experience leading teams of at least a dozen team members
Continuously improve efficient order processing, shipping and customer service management
Create, implement, train and continuously improve SOPs for every process in your division
Manage 3rd party technology partners (web developers, payment providers, etc.) to ensure all websites are operational, and continually optimized
Lead and implement web-advertising strategies (Facebook, Google Adwords, etc)
Leadership — be able to efficiently lead a large team as well as work together with cross functional teams.
Product information management - Utilizing Salsify PXM and Channel Advisor you will develop best practices, SOPs and manage the changes of our continuously growing product catalog, evaluating the impact of online activity and ensuring that the online content is always up-to-date, timely and relevant, involving data stakeholders
Ensures that the product catalog is properly maintained, and that approved changes are promptly and correctly reflected on the site, including images, product descriptions, pricing, promotions, product tree, etc.
You will lead the continuous development and improvement of D2C websites. You have proven experience using Big Commerce and Shopify platforms.
The Secret Sauce For Success
Strong Leadership Skills - Mentor, Coach, Positive, Proactive, Self Motivated, Patience.
Proven Experience - You have the ability to and have scaled small e-commerce businesses into a high 7 figure global online retailer
Minimum Bachelor's degree in business, data, computer science related major
Minimum of 5 years of Retail E-commerce and Marketplaces experience is required
3+ years of Big Commerce and/or Shopify Experience [ implementation, managing, developing ]
All around experience and understanding of Ecommerce systems and processes
5+ years SEO, SEM
Expert in e-commerce merchandising with in depth knowledge of all aspects of online merchandising which includes SEO and optimizing product listings. We have a full marketing and creative team to assist in this area but you own it
Deep understanding of e-commerce and online marketplace processes
5+ years experience in the operations, technology and logistics aspects of managing an e commerce business
Minimum 3 years operations management — you are skilled in developing, and implementing processes and workflows
Job Type: Full-time
Benefits:
401(k)
401(k) matching
Dental insurance
Employee discount
Health insurance
Paid time off
Vision insurance
Schedule:
8 hour shift
Monday to Friday
On call
Overtime
Weekends
Supplemental Pay:
Bonus pay
Education:
Bachelor's (Preferred)
Master's (Preferred)
Experience:
SEO: 5 years (Required)
SEM: 5 years (Required)
Operations management: 3 years (Required)
Web development: 3 years (Preferred)
Process management: 1 year (Preferred)
Supply chain management: 1 year (Preferred)
E-commerce: 5 years (Required)
Logistics: 3 years (Preferred)
Management Experience: 1 year (Preferred)
Company's website:
www.blushnovelties.com
Company's Facebook page:
https://www.facebook.com/doyoublush
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No",3.9,Vee International inc.,"Garden City, NY",-1,-1,-1,-1,-1,-1,-1,-1
47,Business Development Associate/Inside Sales Position,$88K - $177K (Glassdoor est.),"About SubjectWell

SubjectWell is a venture-backed technology company on an unstoppable mission to disrupt the antiquated $100 billion-dollar clinical trial patient recruitment sector. Almost all clinical trials fall behind schedule, leaving patients unable to access the most promising treatments and pharmaceutical and biotech companies unable to quickly carry their innovations to market. SubjectWell was founded by two entrepreneurs on their third successful startup, to unlock the potential of a true marketplace for clinical trials. We leverage proven data science and performance marketing techniques to hit a hard reset to the massive patient recruitment challenge that sits at the critical nexus of speeding delivery of the best therapeutics to the world.
Here's your chance to really make a difference, both in your career and in the lives of millions.

About the position
Under guidance, the Associate will perform inside sales (whether inbound or outbound) activities and act as a liaison for SubjectWell. They will educate our customer base on SubjectWell services and drive both new and re-engagement sales. This role will report to the Vice President of Business Development.

Job Description

Develop market leads and opportunities for SubjectWell with new and existing clients (inside sales)
Work collaboratively across SubjectWell to define solutions for customers
Identify customer needs and challenges
Identify and qualify business opportunities related to potential projects requiring recruitment services both for target and exploratory accounts
Manage unassigned accounts and provide successful support on in-house accounts
Secure client meetings
Effectively obtain requests for proposals
Assist in client penetration strategy

Qualifications

Work strategically with Sales Team to generate campaigns for SubjectWell including promoting webinars, customer days and other marketing-driven events
Analyze potential opportunities and develop strategies to support increasing client awareness and engagement
Schedule introductory business development calls, conference calls and demos between sales team members and target company decision-makers
Respond to inbound requests as first point of contact to conduct needs assessment

Skills

Positive, outwardly energetic style that leverages relationships and inspires confidence in others
Use your proven analytical skills, critical thinking and writing skills to effectively present information and respond to questions internally and externally from managers, clients, and the general public
Ability to read, analyze, and interpret general business periodicals, professional journals, technical procedures
Must be a quick learner who excels in a rapidly changing environment with an ability to solve practical problems
Ideal candidate will have experience with Marketing, Sales, and/or Business Development
Use your superior negotiation skills and sound business judgment to quickly assess situations and opportunities
Anticipate potential issues and suggest creative alternatives to overcome barriers
Ability to work within a multi-functional, global team structure and to motivate team members and peers with strong interpersonal and leadership skills


Benefits
Full Medical, Dental, and Vision Benefits
401(k)
Company stock options
Paid time off
Paid holidays
Casual office",3.9,SubjectWell,"Austin, TX",-1,-1,-1,-1,-1,-1,-1,-1
48,"Full Time Sr. Data Scientist/Algorithm Engineer - Irvine, Ca",$88K - $177K (Glassdoor est.),"Job Title
Senior Data Scientist
Job Description
11 Health and Technologies is looking for a highly motivated and experienced senior technology professional with research and development expertise in medical IoT sensor and the machine learning field. The role will require the candidate to be a lead developer for models on an AI Technology Machine Learning Platform and help guide the next generation of smart sensor technologies. The candidate would also develop reports, dashboards, and presentations to communicate insights to the company leadership, and contribute to scientific presentations and proposals.
11Health is a fast-paced medical technology company, developing digitally enabled medical wearables for patients living with chronic or complex medical conditions. 11Health’s integration of sensor technology into wearables delivers on one of the big healthcare winners during the Covid-19 pandemic, remote patient monitoring and care. Combining smart technology with the world's first one to one Patient Coach program that provides both technical and emotional support to patients, 11Health has a complete care management platform that is the new gold standard in healthcare for both patients and clinicians.
Duties
Develop algorithms and ML models for multiple body-worn sensors
Scope data science projects and the corresponding key performance indicators (KPIs) for success.
Work with cross functioning teams to understand sensor data sources and medical product applications.
Apply statistical analysis and visualization techniques to data sources.
Apply various ML and advanced analytics techniques to perform classification or prediction tasks.
Responsible for algorithm and software development for the ML model, including algorithm design, implementation and testing.
Testing of ML models, such as cross-validation, A/B testing, bias, and fairness.
Collaborate with the hardware team, software team, and product team to evaluate and implement ML deployment options.
Continuously monitor the execution and health of production ML models.
Develop KPI reports using criteria given by leadership team or head of data analytics
Keep KPI reports updated at agreed intervals
Review data structure, pipeline and BI tools to allow for automation of KPI reporting
Work with clinical, product and operational teams to understand key metrics for tracking of process and outcomes
Where necessary perform manual data labelling or categorization
Create user stories for software team development to improve data labelling and categorization at the point of input
Requirements
PhD degree in Engineering, Computer Science or Data Science field with 2 years of experience or Masters with 5 years.
Experience building systems based on machine learning methods, preferably for biological time series data
Understanding of advanced statistical and probabilistic methods
Experience with languages such as Python, Java or C#, using frameworks like PyTorch, Caffe2, TensorFlow, Theano, Keras, and/or Chainer.
Experience with IoT sensor, medical product sensor a plus.
Experience with toolsets such as Git and Jira.
Practical knowledge and use of document databases such as MongoDB
Experience with data visualization/modeling related tools such as Tableau
Experience with relational databases
Strong analytical skills with high attention to detail and accuracy.
Demonstrated ability to work and thrive in multi-project environment.
Demonstrated problem solving skills.
Job Type: Full-time
Pay: $100,000.00 - $130,000.00 per year
Schedule:
8 hour shift
COVID-19 considerations:
Employees are currently working from home, if necessary to be at work would have to follow guidelines and protocols established by the company.
Ability to Commute/Relocate:
San Diego, CA (Preferred)
Education:
Master's (Preferred)
Experience:
Computer Science or Data Science field: 2 years (Preferred)",3.9,11Health and Technologies Inc,"San Diego, CA",-1,-1,-1,-1,-1,-1,-1,-1
